invCode,invPercentage,invCapStock,invIndustry
600519,9.76,125619.78,C
300750,9.46,232947.4,C
000858,8.98,388160.8,C
002475,5.67,702258.39,C
603877,5.22,47672.78,C
600703,4.88,447934.13,C
601888,4.85,195247.55,L
002241,4.33,341632.1,C
002984,4.13,64966.89,C
300207,3.87,157462.69,C
603799,3.72,121290.44,C
300860,3.45,7207.41,R
000568,3.38,146475.25,C
601012,3.24,386639.48,C
600989,2.91,733336.0,C
688981,2.78,789919.81,C
002206,2.39,122302.86,C
601058,2.07,306417.48,C
002727,1.88,59619.05,F
002651,1.8,103346.0,C
000661,1.39,40472.03,C
002026,1.0,42296.35,C
603008,0.95,38741.78,C
688050,0.11,10513.93,C
688686,0.09,8247.57,C
688777,0.08,49408.4,I
688508,0.06,11280.0,I
300999,0.06,542159.15,C
688658,0.04,45000.0,C
688559,0.03,20000.0,C
688386,0.03,7000.0,C
300896,0.03,21636.0,C
688617,0.02,6667.0,C
300869,0.02,40179.68,C
688309,0.02,8001.07,C
300867,0.01,27174.11,N
300861,0.01,40001.0,C
300926,0.01,14213.34,C
300919,0.01,56965.0,C
300872,0.01,22468.2,I
300870,0.01,10120.0,C
300877,0.01,12000.0,C
