invCode,invPercentage,invCapStock,invIndustry
600685,1.5,141350.64,C
300699,1.42,51835.0,C
002214,1.04,49992.57,C
300223,1.04,46897.74,C
002138,1.02,80631.84,C
002677,1.01,64605.16,C
600764,1.01,71062.94,C
600987,0.98,108081.88,C
600606,0.95,1216815.44,K
002124,0.93,131370.9,C
300725,0.89,15361.52,C
600612,0.89,52311.78,C
300630,0.88,43702.93,C
600522,0.87,306615.33,C
300418,0.85,117337.95,I
300212,0.85,64964.49,I
300607,0.83,26616.84,C
002705,0.82,82672.78,C
000858,0.81,388160.8,C
300602,0.81,50646.36,C
000703,0.81,368164.54,C
002706,0.79,78473.69,C
600985,0.77,222380.92,B
603128,0.76,130946.3,G
002901,0.75,40223.58,C
002605,0.74,40206.01,I
002791,0.73,32154.0,C
600636,0.73,44693.69,C
603267,0.72,23147.6,C
600459,0.69,43770.8,C
603613,0.68,23717.26,I
300726,0.67,40010.0,C
600297,0.67,811030.18,F
002507,0.67,78935.72,C
600668,0.65,34408.38,C
000671,0.63,413815.04,K
300130,0.63,48915.99,C
002734,0.63,37252.48,C
002611,0.63,154422.7,C
300423,0.63,49842.42,C
300676,0.63,41391.43,M
000928,0.62,125666.29,E
600626,0.62,85229.13,F
002726,0.61,99975.96,C
601928,0.61,254490.0,R
603236,0.61,11182.37,C
002157,0.6,314859.96,C
000895,0.6,346466.12,C
002869,0.6,18063.61,C
002310,0.59,268546.2,N
000672,0.59,81361.99,C
601225,0.59,1000000.0,B
603323,0.59,180306.88,J
601222,0.59,174888.66,C
600761,0.58,74018.08,C
600894,0.57,85994.69,C
300682,0.57,102113.03,I
600529,0.56,59496.77,C
600988,0.56,166391.14,B
600729,0.55,40652.85,F
000776,0.55,762108.77,J
002065,0.54,311548.24,I
000016,0.54,240794.54,C
601677,0.53,66135.66,C
000966,0.53,110828.41,D
002697,0.53,136000.0,F
000049,0.53,20719.77,C
002950,0.53,63326.54,C
300604,0.52,31379.05,C
002463,0.51,172438.18,C
002557,0.51,50700.0,C
300770,0.5,23105.81,I
000157,0.5,866661.3,C
002015,0.5,135246.13,D
002489,0.5,217573.65,C
000903,0.5,197080.09,C
002254,0.5,68439.45,C
002555,0.5,221786.43,I
603368,0.5,36244.15,F
300206,0.49,58172.18,C
601636,0.49,268621.69,C
603737,0.49,26888.39,C
300529,0.49,79910.91,C
002859,0.48,41132.95,C
300073,0.48,45362.05,C
002556,0.48,94281.61,F
601058,0.48,306417.48,C
601666,0.47,234867.65,B
600229,0.46,70209.6,R
002443,0.46,52053.55,C
300327,0.45,28285.42,C
603636,0.45,59079.36,I
002415,0.45,934341.72,C
300747,0.45,28800.0,C
600063,0.43,192589.47,C
603005,0.43,33934.48,C
600027,0.43,986297.67,D
603601,0.43,71899.43,C
300677,0.43,35222.63,C
002402,0.43,91401.69,C
600066,0.43,221393.92,C
600449,0.42,47818.1,C
600446,0.42,94158.62,I
000810,0.42,106336.4,C
601000,0.41,592592.86,G
601766,0.41,2869886.41,C
600023,0.41,1360069.0,D
600055,0.41,54081.62,C
603345,0.4,24442.44,C
300662,0.4,18285.6,L
300558,0.4,41316.29,C
300782,0.4,18531.15,C
002582,0.39,51568.42,C
002585,0.39,115627.81,C
002156,0.39,132903.69,C
002481,0.38,124339.0,C
300638,0.38,24190.42,C
300552,0.38,19792.33,I
002838,0.38,40797.97,C
002531,0.38,177901.9,C
600057,0.37,215745.41,L
300038,0.37,117182.71,I
300724,0.37,32122.0,C
300248,0.37,48109.25,I
601328,0.36,7426272.66,J
600641,0.36,95793.04,K
002048,0.36,62622.73,C
300357,0.36,52358.4,C
603063,0.35,43384.15,C
603039,0.35,21718.15,I
000540,0.35,700525.47,K
300502,0.35,36220.45,C
000728,0.35,436377.79,J
300455,0.34,71776.79,C
002185,0.34,274000.38,C
300773,0.34,80002.0,I
603659,0.34,49602.84,C
002626,0.34,61648.19,C
300347,0.34,87248.35,Q
300326,0.33,72297.63,C
002429,0.33,452694.06,C
300142,0.33,154623.71,C
000031,0.33,428631.33,K
601965,0.33,98984.18,M
603360,0.33,26134.64,C
000961,0.33,382170.48,K
002459,0.32,159533.25,C
601186,0.32,1357954.15,E
603839,0.32,40010.22,C
300616,0.31,19867.5,C
000498,0.31,155695.92,E
600850,0.31,42685.22,I
300394,0.31,21699.27,C
300685,0.31,22180.8,C
603060,0.31,43120.0,M
601117,0.31,493300.0,E
600581,0.3,153289.79,C
002123,0.3,81154.11,I
600093,0.29,112244.75,L
002128,0.29,192157.35,B
002724,0.29,77982.97,C
002206,0.28,122302.86,C
000789,0.28,79739.11,C
603997,0.27,102121.82,C
002100,0.27,107514.99,C
600185,0.26,206109.14,K
300559,0.25,39953.02,I
600039,0.25,477757.03,E
600621,0.23,106089.93,J
000735,0.23,115151.36,A
600563,0.22,22500.0,C
000829,0.22,102510.04,F
002245,0.22,103582.15,G
600167,0.22,228811.95,D
300487,0.21,21976.88,C
601998,0.21,4893483.89,J
002126,0.2,79209.51,C
000932,0.15,612907.72,C
300526,0.13,20424.9,C
000951,0.12,83919.24,C
300251,0.09,293360.84,R
003029,0.02,18040.0,I
003028,0.02,10960.0,C
605155,0.02,9600.0,C
605277,0.01,13344.0,C
003031,0.01,10666.67,C
