invCode,invPercentage,invCapStock,invIndustry
000858,9.69,388160.8,C
000568,9.06,146475.25,C
600519,7.93,125619.78,C
601799,7.52,27615.52,C
601888,4.79,195247.55,L
300760,4.75,121569.13,C
/01999,4.54,395879.52,X
000333,4.5,704143.57,C
300896,3.28,21636.0,C
002847,3.04,12936.0,C
/03690,3.04,588852.281,X
000661,3.02,40472.03,C
002475,2.54,702258.39,C
603899,2.26,92742.76,C
600966,2.08,133684.43,C
/01579,2.06,104690.0,X
603129,2.05,13437.82,C
002311,1.94,166121.08,C
/00291,1.93,324417.6905,X
600809,1.64,87152.83,C
002027,1.48,1467788.03,L
/00700,1.26,959452.4331,X
002714,1.14,375933.03,A
000799,1.02,32492.9,C
002607,0.98,616739.94,P
002705,0.92,82672.78,C
603317,0.71,63044.44,C
603345,0.58,24442.44,C
/09922,0.51,145341.0,X
300413,0.48,178037.75,R
002511,0.45,131148.71,C
688363,0.39,48000.0,C
/01773,0.29,216600.0,X
603730,0.28,57953.24,C
605068,0.19,16600.0,C
688185,0.12,24744.99,C
688521,0.08,48838.86,I
688027,0.06,8000.0,C
688390,0.05,8800.0,C
300999,0.05,542159.15,C
688399,0.04,5862.0,C
688277,0.03,41844.26,C
688133,0.03,7624.9,M
688179,0.02,10093.34,M
688378,0.01,7313.67,C
300869,0.01,40179.68,C
