invCode,invPercentage,invCapStock,invIndustry
603185,7.92,27529.88,C
603833,5.97,60153.19,C
300751,5.48,5724.83,C
603259,5.37,245051.57,M
600690,5.3,932991.31,C
300760,5.29,121569.13,C
002475,5.25,702258.39,C
600276,5.16,533171.7,C
300767,4.93,14400.0,C
603816,4.76,63228.92,C
300316,4.06,128568.94,C
000333,3.78,704143.57,C
601888,3.1,195247.55,L
300696,3.09,17877.0,C
600519,2.98,125619.78,C
603345,2.83,24442.44,C
000858,2.83,388160.8,C
603288,2.75,324044.32,C
688608,2.73,12000.0,C
300726,2.17,40010.0,C
688169,2.01,6666.67,C
300725,1.94,15361.52,C
603678,1.13,45985.17,C
002384,0.97,170986.73,C
000860,0.78,74176.7,C
000661,0.72,40472.03,C
002938,0.56,231143.08,C
002508,0.22,94902.41,C
688122,0.21,44127.2,C
600570,0.01,104409.08,I
002304,0.01,150698.8,C
000568,0.01,146475.25,C
300015,0.01,412151.8,Q
300347,0.01,87248.35,Q
300122,0.01,160000.0,C
