invCode,invPercentage,invCapStock,invIndustry
601222,2.04,174888.66,C
603686,1.92,41565.57,C
600711,1.89,263949.18,B
300119,1.68,40449.35,C
002641,1.65,123538.39,C
603882,1.49,45948.76,Q
002539,1.44,101010.0,C
002139,1.43,113521.68,C
000690,1.41,217588.79,D
600742,1.38,66912.1,C
603871,1.32,21952.0,G
002056,1.32,164360.0,C
600461,1.32,94803.84,D
601995,1.23,482725.69,J
603886,1.18,24000.0,C
002726,1.18,99975.96,C
300101,1.18,55734.0,C
601858,1.08,79050.0,R
002669,1.08,25249.29,C
000026,1.08,43575.19,F
300740,1.07,41106.05,C
603258,1.07,24799.3,I
603238,1.05,12362.0,C
300773,1.0,80002.0,I
600507,1.0,215595.02,C
300058,0.99,249103.78,L
300724,0.97,32122.0,C
601377,0.97,669667.17,J
000902,0.95,130452.93,C
002335,0.94,46156.74,C
002614,0.94,61867.08,C
000951,0.93,83919.24,C
603912,0.93,21691.13,C
603881,0.93,23494.8,I
300548,0.92,15050.76,C
300696,0.92,17877.0,C
688015,0.91,16000.0,C
300666,0.9,22425.19,C
600096,0.9,183739.61,C
603600,0.9,30251.26,C
300378,0.89,26626.74,I
000600,0.86,179162.64,D
603606,0.83,65410.45,C
002100,0.83,107514.99,C
300073,0.82,45362.05,C
002878,0.81,22141.41,L
300415,0.8,43560.0,C
300327,0.79,28285.42,C
603661,0.78,10000.0,C
300259,0.78,117565.8,C
601615,0.77,195092.87,C
300639,0.76,23538.18,C
600206,0.75,84659.41,C
300394,0.75,21699.27,C
688019,0.75,5310.84,C
603626,0.74,49088.55,C
002382,0.74,104742.8,C
603787,0.74,20400.0,C
603378,0.72,20617.33,C
603566,0.71,32149.6,C
002446,0.71,90877.54,C
601900,0.7,89587.66,R
002138,0.7,80631.84,C
600764,0.7,71062.94,C
603301,0.66,22720.47,C
002332,0.64,98920.49,C
601117,0.63,493300.0,E
603612,0.62,43466.28,C
603901,0.61,43940.74,C
600330,0.6,99656.57,C
300395,0.6,33794.88,C
000921,0.6,136272.54,C
600779,0.6,48843.56,C
300132,0.57,51658.09,C
002022,0.57,51435.72,C
601666,0.57,234867.65,B
300299,0.56,69122.95,I
600782,0.55,318872.27,C
603916,0.55,35025.73,C
603043,0.5,40399.62,C
300339,0.49,79641.08,I
600966,0.48,133684.43,C
603801,0.47,22333.34,C
002155,0.46,120203.95,B
000049,0.45,20719.77,C
600459,0.45,43770.8,C
600803,0.45,284585.36,D
603313,0.44,37511.57,C
300617,0.43,12934.36,C
603601,0.42,71899.43,C
002318,0.42,97717.07,C
300511,0.41,44205.09,A
002367,0.4,79765.27,C
600185,0.39,206109.14,K
300224,0.39,82021.66,C
600223,0.39,100915.22,K
002970,0.38,17280.0,C
603208,0.36,10506.09,C
002043,0.35,77475.6,C
600480,0.35,76534.04,C
002459,0.32,159533.25,C
000932,0.32,612907.72,C
300578,0.32,17387.84,I
300729,0.31,13889.61,C
300677,0.31,35222.63,C
603348,0.31,25876.82,C
300244,0.31,62045.83,Q
002609,0.29,64427.64,I
603728,0.27,41600.0,C
002803,0.22,37840.93,I
601677,0.22,66135.66,C
600765,0.22,93968.08,C
688561,0.22,67961.6,I
002441,0.22,54454.36,F
000799,0.21,32492.9,C
688116,0.21,23185.81,C
600285,0.21,56780.9,C
603990,0.2,16546.35,I
688321,0.2,41000.0,C
300007,0.2,29302.28,C
300770,0.2,23105.81,I
603416,0.2,14056.0,C
603456,0.18,83140.61,C
600958,0.18,699365.58,J
603520,0.18,24490.47,C
002036,0.18,104789.68,C
603186,0.17,14204.53,C
002960,0.15,24621.0,C
002829,0.15,15468.5,C
688526,0.15,46500.0,C
600867,0.13,203398.85,C
300655,0.12,18869.97,C
002603,0.12,120371.75,C
603323,0.12,180306.88,J
002567,0.12,120601.75,C
002080,0.11,167812.36,C
300792,0.1,14430.6,I
300676,0.1,41391.43,M
688196,0.1,12000.0,C
300123,0.09,100763.08,C
603005,0.09,33934.48,C
300373,0.08,51240.01,C
300229,0.08,71701.68,I
688686,0.08,8247.57,C
603180,0.08,10326.0,C
603877,0.08,47672.78,C
000550,0.08,86321.4,C
002930,0.07,44399.71,G
300129,0.07,71915.33,C
600114,0.06,61638.94,C
600622,0.06,149968.54,K
603587,0.06,48120.0,C
688338,0.06,8164.8,C
300459,0.05,351581.09,I
300010,0.05,86832.46,I
002216,0.05,79925.82,C
600804,0.04,143239.43,I
600521,0.04,145460.8,C
002015,0.04,135246.13,D
300920,0.04,10000.0,C
688221,0.04,35976.0,C
300233,0.04,39028.93,C
002838,0.04,40797.97,C
688617,0.03,6667.0,C
688308,0.03,10000.0,C
603113,0.03,84856.08,C
688679,0.03,13168.97,N
300725,0.03,15361.52,C
688012,0.02,53486.22,C
300896,0.02,21636.0,C
300659,0.02,22668.91,I
300927,0.02,8020.0,C
002237,0.02,114801.44,C
002312,0.02,176395.69,C
003026,0.02,9976.0,C
300867,0.01,27174.11,N
300891,0.01,40000.0,C
003029,0.01,18040.0,I
300095,0.01,37871.09,C
003028,0.01,10960.0,C
605179,0.01,40100.0,C
300898,0.01,12400.0,C
300894,0.01,40500.0,C
300900,0.01,21024.0,C
300877,0.01,12000.0,C
002950,0.01,63326.54,C
300890,0.01,10000.0,C
300872,0.01,22468.2,I
300895,0.01,9697.02,I
300879,0.01,16000.0,C
300902,0.01,12798.0,C
600109,0.01,302435.93,J
300919,0.01,56965.0,C
300892,0.01,10000.0,F
300878,0.01,8043.91,C
300893,0.01,10000.0,C
300909,0.01,10090.67,C
300873,0.01,13333.33,G
300887,0.01,7600.0,M
300925,0.01,12947.01,I
300922,0.01,11200.8,C
300918,0.01,36000.0,C
300917,0.01,10000.0,K
300868,0.01,12800.0,C
605277,0.01,13344.0,C
300864,0.01,4800.0,N
300908,0.01,10000.0,C
300911,0.01,10666.67,C
003030,0.01,12478.0,C
