invCode,invPercentage,invCapStock,invIndustry
002027,9.34,1467788.03,L
601888,9.15,195247.55,L
002555,7.53,221786.43,I
002624,6.29,193996.81,I
300413,4.37,178037.75,R
300750,3.6,232947.4,C
300308,3.54,71301.63,C
002475,3.52,702258.39,C
002739,3.35,223072.51,R
002938,2.86,231143.08,C
601318,2.75,1828024.14,J
300315,2.23,275748.42,I
603103,2.18,63420.0,R
600258,1.83,98771.55,H
300788,1.82,19015.15,R
300144,1.75,261469.4,R
300394,1.71,21699.27,C
603259,1.59,245051.57,M
603444,1.58,7186.46,I
600754,1.27,107004.41,H
601995,1.14,482725.69,J
600900,0.99,2274185.92,D
600276,0.97,533171.7,C
601098,0.94,179600.0,R
601928,0.9,254490.0,R
300383,0.9,154313.99,I
300792,0.87,14430.6,I
000681,0.83,70057.74,R
600037,0.76,139177.79,I
300496,0.58,42315.01,I
603000,0.38,110569.11,I
000156,0.34,185293.24,R
601077,0.24,1135700.0,J
300866,0.15,40642.72,C
300894,0.11,40500.0,C
603392,0.1,43360.0,C
300880,0.09,13336.0,C
300919,0.08,56965.0,C
300925,0.07,12947.01,I
300869,0.06,40179.68,C
300922,0.06,11200.8,C
300999,0.06,542159.15,C
300860,0.05,7207.41,R
300920,0.03,10000.0,C
300896,0.03,21636.0,C
300927,0.02,8020.0,C
300870,0.02,10120.0,C
003026,0.01,9976.0,C
300891,0.01,40000.0,C
003029,0.01,18040.0,I
003028,0.01,10960.0,C
605179,0.01,40100.0,C
300867,0.01,27174.11,N
300890,0.01,10000.0,C
300895,0.01,9697.02,I
300907,0.01,9600.0,C
300892,0.01,10000.0,F
300900,0.01,21024.0,C
300879,0.01,16000.0,C
300872,0.01,22468.2,I
605155,0.01,9600.0,C
300871,0.01,11050.7,C
300882,0.01,15725.34,C
300876,0.01,9600.0,C
300893,0.01,10000.0,C
300861,0.01,40001.0,C
300881,0.01,10000.0,C
300902,0.01,12798.0,C
605277,0.01,13344.0,C
300889,0.01,15600.0,C
300868,0.01,12800.0,C
300910,0.01,15000.0,C
