invCode,invPercentage,invCapStock,invIndustry
000661,6.69,40472.03,C
000333,5.98,704143.57,C
300014,5.93,188886.54,C
300601,4.84,68599.98,C
300750,4.77,232947.4,C
002475,4.74,702258.39,C
603833,4.62,60153.19,C
601012,4.57,386639.48,C
600690,4.16,932991.31,C
601318,3.95,1828024.14,J
601601,3.64,962034.15,J
688111,3.47,46100.0,I
000858,3.02,388160.8,C
002050,2.92,359160.15,C
601021,2.91,91646.27,G
600438,2.44,450154.82,C
300463,2.39,55682.89,C
603369,2.22,125450.0,C
601888,2.13,195247.55,L
600276,1.99,533171.7,C
300751,1.47,5724.83,C
300122,1.43,160000.0,C
600519,1.34,125619.78,C
002727,1.03,59619.05,F
002262,0.85,100766.29,C
603883,0.85,40873.21,F
300207,0.73,157462.69,C
002241,0.52,341632.1,C
600104,0.48,1168346.14,C
603233,0.44,65862.12,F
002812,0.32,88727.29,C
300378,0.29,26626.74,I
688063,0.17,15484.45,C
002709,0.14,54612.94,C
300450,0.12,90732.25,C
603345,0.11,24442.44,C
300863,0.08,5523.0,C
688559,0.04,20000.0,C
688135,0.04,13640.0,C
002507,0.03,78935.72,C
002714,0.03,375933.03,A
300999,0.03,542159.15,C
688095,0.03,4814.0,I
688617,0.03,6667.0,C
688093,0.03,17200.0,C
300869,0.02,40179.68,C
300896,0.01,21636.0,C
688215,0.01,4004.0,C
300926,0.01,14213.34,C
300867,0.01,27174.11,N
300927,0.01,8020.0,C
300919,0.01,56965.0,C
300894,0.01,40500.0,C
003026,0.01,9976.0,C
300872,0.01,22468.2,I
