invCode,invPercentage,invCapStock,invIndustry
002475,7.74,702258.39,C
002409,6.02,46285.35,C
002371,5.46,49644.58,C
688012,5.29,53486.22,C
603986,5.16,47439.65,C
300014,5.08,188886.54,C
688037,5.03,8400.0,C
688126,4.88,248026.0,C
600584,4.72,160287.46,C
688536,4.63,8000.0,I
603501,4.63,86759.94,C
300782,4.02,18531.15,C
688396,3.54,121592.52,C
603290,3.53,16000.0,C
605111,3.36,10120.0,C
002617,3.22,160367.13,C
688981,2.99,789919.81,C
300661,2.74,15644.19,C
688200,2.05,6118.52,C
688339,1.97,7050.0,C
600460,1.74,131206.16,C
601012,1.2,386639.48,C
300604,0.6,31379.05,C
300866,0.4,40642.72,C
688567,0.29,107066.97,C
688063,0.18,15484.45,C
688608,0.1,12000.0,C
688777,0.07,49408.4,I
688686,0.06,8247.57,C
300999,0.06,542159.15,C
688658,0.05,45000.0,C
688508,0.04,11280.0,I
688578,0.04,45000.0,C
300894,0.04,40500.0,C
300910,0.04,15000.0,C
688330,0.03,10000.0,C
688510,0.03,25838.26,C
688136,0.03,19870.07,C
688386,0.02,7000.0,C
688617,0.02,6667.0,C
300918,0.02,36000.0,C
300917,0.01,10000.0,K
688093,0.01,17200.0,C
688699,0.01,7436.8,I
688219,0.01,45928.36,C
300920,0.01,10000.0,C
688678,0.01,17335.0,C
688560,0.01,16408.77,C
688160,0.01,8400.0,C
300860,0.01,7207.41,R
688679,0.01,13168.97,N
300861,0.01,40001.0,C
