invCode,invPercentage,invCapStock,invIndustry
/00968,9.6,880925.7216,X
/00941,6.92,2047548.2897,X
/00700,6.33,959452.4331,X
600674,6.18,440214.68,D
601098,6.07,179600.0,R
/01109,5.34,713093.9579,X
002727,5.33,59619.05,F
601928,5.28,254490.0,R
/00388,3.9,126783.6895,X
600887,3.78,608262.48,C
000902,3.64,130452.93,C
/03690,3.24,588852.281,X
300630,2.22,43702.93,C
603882,2.0,45948.76,Q
688029,2.0,13334.0,C
002120,1.98,289912.22,G
/01951,1.86,250758.3802,X
/00839,1.38,227255.2,X
600377,1.25,503774.75,G
/02869,1.08,322592.7527,X
/02689,0.98,469222.0811,X
300482,0.68,34257.09,C
002938,0.57,231143.08,C
603233,0.2,65862.12,F
603806,0.15,76955.24,C
002475,0.12,702258.39,C
603236,0.11,11182.37,C
300562,0.05,21465.33,C
688608,0.04,12000.0,C
300999,0.04,542159.15,C
688050,0.02,10513.93,C
688017,0.02,12041.67,C
688788,0.01,7553.42,C
688580,0.01,6834.67,C
300896,0.01,21636.0,C
688529,0.01,12800.0,C
