invCode,invPercentage,invCapStock,invIndustry
600519,7.28,125619.78,C
600031,6.52,848405.84,C
/00700,6.12,959452.4331,X
000333,5.4,704143.57,C
603129,3.36,13437.82,C
600276,3.34,533171.7,C
000858,3.28,388160.8,C
002271,3.19,234773.72,C
/03690,2.82,588852.281,X
002475,2.75,702258.39,C
000661,2.61,40472.03,C
600346,2.42,703909.98,C
/00291,2.31,324417.6905,X
600309,2.12,313974.66,C
300413,2.09,178037.75,R
000625,1.81,543959.16,C
002714,1.66,375933.03,A
002311,1.57,166121.08,C
603259,1.51,245051.57,M
600754,1.41,107004.41,H
601799,1.37,27615.52,C
600882,1.33,41530.9,C
688111,1.31,46100.0,I
002706,1.27,78473.69,C
601888,1.16,195247.55,L
/02269,1.07,421014.8571,X
601966,0.96,137351.24,C
002027,0.95,1467788.03,L
/01801,0.95,145560.0997,X
300760,0.93,121569.13,C
601100,0.92,130536.0,C
603520,0.66,24490.47,C
603605,0.61,20111.69,C
600323,0.54,76669.99,N
002557,0.52,50700.0,C
/01302,0.51,462776.84,X
/00853,0.48,181264.7176,X
002607,0.48,616739.94,P
002847,0.45,12936.0,C
000967,0.45,316306.21,N
603816,0.44,63228.92,C
002568,0.43,53585.24,C
/06186,0.42,893334.0,X
600690,0.4,932991.31,C
688188,0.4,10000.0,I
000002,0.39,1161773.22,K
/03311,0.36,503960.4668,X
600066,0.35,221393.92,C
603588,0.35,80967.39,N
002690,0.34,67600.0,C
603517,0.32,60863.07,C
/01873,0.32,192497.312,X
600426,0.31,162665.98,C
/00175,0.31,981870.154,X
002812,0.29,88727.29,C
002459,0.29,159533.25,C
300253,0.29,214151.33,I
002773,0.26,91946.4,C
603899,0.24,92742.76,C
603806,0.23,76955.24,C
603187,0.21,17214.34,C
688363,0.2,48000.0,C
002430,0.2,96460.38,C
002007,0.19,182436.67,C
603833,0.18,60153.19,C
600887,0.18,608262.48,C
/01951,0.18,250758.3802,X
002705,0.17,82672.78,C
600984,0.17,96695.69,C
300759,0.17,79438.75,M
688526,0.16,46500.0,C
/01177,0.13,1886149.923,X
/01717,0.12,171604.5175,X
000001,0.11,1940591.82,J
/02382,0.1,109684.97,X
002127,0.09,245487.04,L
300639,0.09,23538.18,C
300770,0.09,23105.81,I
/00772,0.07,101578.1716,X
603755,0.04,9861.37,C
688561,0.04,67961.6,I
300866,0.02,40642.72,C
688608,0.02,12000.0,C
300999,0.01,542159.15,C
688390,0.01,8800.0,C
688777,0.01,49408.4,I
300860,0.01,7207.41,R
300919,0.01,56965.0,C
300861,0.01,40001.0,C
688055,0.01,333333.34,C
