invCode,invPercentage,invCapStock,invIndustry
601318,6.74,1828024.14,J
000333,3.32,704143.57,C
601328,2.2,7426272.66,J
000002,1.93,1161773.22,K
601398,1.82,35640625.71,J
601857,1.76,18302097.78,B
601088,1.73,1986852.0,B
601668,1.73,4196507.15,E
600104,1.71,1168346.14,C
689009,1.55,0.0,C
600015,1.42,1538722.4,J
600019,1.42,2226936.27,C
600028,1.28,12107120.96,B
600048,1.19,1196949.33,K
000651,1.15,601573.09,C
601166,1.13,2077419.08,J
601601,1.09,962034.15,J
601899,1.03,2547324.05,B
601997,1.01,321802.87,J
601838,1.01,361225.13,J
601390,0.97,2457092.93,E
002594,0.93,286114.29,C
601633,0.91,917595.33,C
600030,0.89,1292677.6,J
600887,0.88,608262.48,C
601186,0.86,1357954.15,E
601225,0.78,1000000.0,B
601800,0.76,1616571.14,E
601012,0.69,386639.48,C
600900,0.67,2274185.92,D
600919,0.66,1476960.66,J
000725,0.65,3479839.88,C
603993,0.63,2159924.06,B
600690,0.62,932991.31,C
600660,0.58,250861.75,C
600585,0.57,529930.26,C
600309,0.54,313974.66,C
601618,0.53,2072361.92,E
601988,0.48,29438779.12,J
600340,0.46,391372.03,K
300498,0.46,637346.38,A
603799,0.46,121290.44,C
600741,0.45,315272.4,C
002460,0.44,135592.22,C
600383,0.43,451458.36,K
601628,0.43,2826470.5,J
600000,0.43,2935214.09,J
600547,0.42,447342.95,B
600837,0.41,1306420.0,J
002142,0.41,600801.63,J
000338,0.4,793387.39,C
600188,0.4,487304.16,B
601336,0.4,311954.66,J
600050,0.39,3101185.33,I
600606,0.38,1216815.44,K
300124,0.37,171972.34,C
601898,0.36,1325866.34,B
600519,0.35,125619.78,C
002493,0.34,675035.0,C
601211,0.34,890844.83,J
000401,0.33,134752.29,C
/01302,0.33,462776.84,X
600010,0.32,4558503.26,C
601669,0.32,1529903.5,E
601939,0.32,25001097.75,J
000069,0.31,820179.39,K
600438,0.31,450154.82,C
601995,0.3,482725.69,J
601238,0.3,1035099.29,C
600031,0.3,848405.84,C
600068,0.29,460477.74,E
000932,0.29,612907.72,C
000625,0.29,543959.16,C
601006,0.28,1486679.15,G
000708,0.28,504714.34,C
002466,0.28,147709.94,C
000100,0.28,1403078.84,C
601766,0.27,2869886.41,C
600346,0.27,703909.98,C
002352,0.27,455644.05,G
600111,0.26,363306.6,C
002050,0.26,359160.15,C
601600,0.26,1702267.3,C
600516,0.25,380597.04,C
000858,0.23,388160.8,C
601919,0.23,1225952.92,G
300274,0.22,145693.94,C
600362,0.22,346272.94,C
601799,0.22,27615.52,C
000895,0.22,346466.12,C
002075,0.21,220677.18,C
600089,0.21,371431.28,C
600406,0.2,462149.38,I
000709,0.2,1061860.79,C
603858,0.2,114158.06,C
000830,0.2,190431.9,C
300014,0.2,188886.54,C
600704,0.2,506218.2,F
600153,0.2,286355.25,F
000157,0.19,866661.3,C
600958,0.19,699365.58,J
601985,0.19,1745601.56,D
000961,0.19,382170.48,K
002736,0.18,961242.94,J
601901,0.18,823210.14,J
601717,0.18,173247.14,C
601377,0.18,669667.17,J
/03988,0.18,29438779.1241,X
000825,0.18,569624.78,C
601689,0.17,110204.66,C
000656,0.17,533971.58,K
/01171,0.17,487304.1592,X
