invCode,invPercentage,invCapStock,invIndustry
300750,8.7,232947.4,C
600809,8.17,87152.83,C
000661,7.77,40472.03,C
600763,7.3,32064.0,Q
300014,6.11,188886.54,C
002812,5.13,88727.29,C
300601,4.82,68599.98,C
600409,4.64,206434.94,C
300347,4.15,87248.35,Q
002568,3.83,53585.24,C
002460,3.1,135592.22,C
002001,3.05,214866.23,C
002466,2.97,147709.94,C
300450,2.63,90732.25,C
603027,2.27,66567.53,C
603338,1.9,48548.56,C
002791,1.57,32154.0,C
002821,1.48,24262.67,C
603288,0.79,324044.32,C
603317,0.55,63044.44,C
688169,0.15,6666.67,C
