invCode,invPercentage,invCapStock,invIndustry
300496,2.02,42315.01,I
603882,1.93,45948.76,Q
600143,1.89,257362.23,C
002568,1.87,53585.24,C
600132,1.86,48397.12,C
601799,1.82,27615.52,C
300595,1.79,60762.29,C
603486,1.69,57254.4,C
603317,1.64,63044.44,C
002124,1.6,131370.9,C
002705,1.59,82672.78,C
000690,1.58,217588.79,D
600039,1.54,477757.03,E
002867,1.52,73081.56,F
600804,1.51,143239.43,I
600507,1.48,215595.02,C
300059,1.47,861313.65,J
603129,1.44,13437.82,C
603416,1.44,14056.0,C
000589,1.44,95631.95,C
600845,1.43,115543.88,I
300033,1.43,53760.0,J
601377,1.42,669667.17,J
603606,1.42,65410.45,C
002607,1.42,616739.94,P
603535,1.42,15040.0,G
601100,1.42,130536.0,C
300502,1.41,36220.45,C
002362,1.41,24445.46,C
300638,1.41,24190.42,C
603466,1.4,29155.04,R
300627,1.4,34323.54,C
300677,1.4,35222.63,C
300394,1.4,21699.27,C
000902,1.4,130452.93,C
002027,1.39,1467788.03,L
002467,1.39,136192.44,I
000799,1.39,32492.9,C
603238,1.39,12362.0,C
600966,1.39,133684.43,C
300015,1.39,412151.8,Q
002810,1.39,20082.77,C
002414,1.39,159185.29,C
002352,1.39,455644.05,G
002714,1.39,375933.03,A
000951,1.38,83919.24,C
603223,1.38,28224.0,G
603877,1.38,47672.78,C
600988,1.38,166391.14,B
603128,1.38,130946.3,G
603787,1.38,20400.0,C
601225,1.37,1000000.0,B
002585,1.37,115627.81,C
002127,1.37,245487.04,L
300206,1.37,58172.18,C
603301,1.36,22720.47,C
300617,1.36,12934.36,C
603871,1.35,21952.0,G
300782,1.35,18531.15,C
002312,1.35,176395.69,C
002293,1.3,82766.59,C
002022,1.26,51435.72,C
002919,0.82,12213.57,C
603806,0.46,76955.24,C
300578,0.31,17387.84,I
688608,0.07,12000.0,C
300896,0.02,21636.0,C
688529,0.01,12800.0,C
300903,0.01,17233.77,C
688617,0.01,6667.0,C
