invCode,invPercentage,invCapStock,invIndustry
002415,5.23,934341.72,C
600660,5.01,250861.75,C
000858,3.82,388160.8,C
603129,3.81,13437.82,C
600887,3.63,608262.48,C
600176,3.55,350230.68,C
000596,3.04,50360.0,C
600298,3.02,82408.09,C
000661,3.02,40472.03,C
000651,3.0,601573.09,C
601899,2.69,2547324.05,B
300413,2.59,178037.75,R
603259,2.59,245051.57,M
603236,2.49,11182.37,C
002430,2.28,96460.38,C
300122,2.28,160000.0,C
300601,2.05,68599.98,C
600872,1.94,79663.72,C
002027,1.92,1467788.03,L
600741,1.79,315272.4,C
600600,1.71,136418.28,C
603866,1.65,68015.27,C
300747,1.6,28800.0,C
002643,1.58,90913.32,C
300777,1.57,40001.0,C
002460,1.5,135592.22,C
603678,1.48,45985.17,C
600346,1.44,703909.98,C
300782,1.43,18531.15,C
002833,1.4,21644.29,C
600399,1.32,197210.0,C
688122,1.31,44127.2,C
600166,1.29,657519.2,C
002925,1.26,45972.73,C
600988,1.18,166391.14,B
600570,1.17,104409.08,I
603195,1.15,60057.59,C
603444,1.09,7186.46,I
601965,0.96,98984.18,M
300142,0.94,154623.71,C
600729,0.89,40652.85,F
600563,0.87,22500.0,C
002410,0.86,118701.24,I
000913,0.82,45353.6,C
002461,0.73,221332.85,C
002507,0.69,78935.72,C
000526,0.53,11776.27,P
688008,0.29,113103.03,C
300816,0.26,8000.0,N
688021,0.24,7728.36,C
688561,0.02,67961.6,I
300999,0.01,542159.15,C
688408,0.01,13571.55,C
