invCode,invPercentage,invCapStock,invIndustry
/00700,4.95,959452.4331,X
/03690,4.66,588852.281,X
/01579,3.98,104690.0,X
/01810,3.83,2520379.1902,X
/00268,3.14,346876.2571,X
002352,2.91,455644.05,G
603259,2.7,245051.57,M
600519,2.68,125619.78,C
601100,2.53,130536.0,C
002008,2.49,106707.19,C
002475,2.48,702258.39,C
600584,2.27,160287.46,C
601888,2.12,195247.55,L
000661,2.06,40472.03,C
/06186,1.85,893334.0,X
603730,1.47,57953.24,C
603737,1.29,26888.39,C
/00388,1.28,126783.6895,X
000860,1.26,74176.7,C
002821,1.2,24262.67,C
600763,1.07,32064.0,Q
000333,1.04,704143.57,C
000858,1.03,388160.8,C
002078,0.91,262466.29,C
600031,0.91,848405.84,C
300750,0.82,232947.4,C
300012,0.65,166513.57,M
603313,0.57,37511.57,C
600036,0.5,2521984.56,J
000651,0.45,601573.09,C
/09633,0.38,1124646.64,X
003029,0.01,18040.0,I
003028,0.01,10960.0,C
605179,0.01,40100.0,C
