invCode,invPercentage,invCapStock,invIndustry
600887,4.67,608262.48,C
002709,4.67,54612.94,C
600884,4.54,162800.92,C
300724,4.49,32122.0,C
603486,4.44,57254.4,C
300750,4.43,232947.4,C
601888,4.25,195247.55,L
600519,3.85,125619.78,C
300122,3.24,160000.0,C
600711,2.64,263949.18,B
603259,2.58,245051.57,M
600760,2.33,140038.93,C
688169,2.2,6666.67,C
603799,2.2,121290.44,C
002756,2.19,40595.02,C
300014,2.08,188886.54,C
000799,2.05,32492.9,C
002304,2.04,150698.8,C
300347,1.94,87248.35,Q
002759,1.83,40215.26,C
688017,1.78,12041.67,C
002179,1.71,110088.37,C
002206,1.66,122302.86,C
603678,1.62,45985.17,C
000733,1.53,51480.56,C
600438,1.5,450154.82,C
603501,1.48,86759.94,C
603267,1.43,23147.6,C
000568,1.34,146475.25,C
002074,1.27,128054.45,C
300776,1.24,10580.02,C
002812,1.14,88727.29,C
300316,1.08,128568.94,C
002624,1.0,193996.81,I
688122,0.94,44127.2,C
000858,0.91,388160.8,C
601012,0.85,386639.48,C
688188,0.79,10000.0,I
688536,0.77,8000.0,I
300073,0.74,45362.05,C
688006,0.72,40100.0,C
000661,0.72,40472.03,C
002025,0.68,42900.0,C
603290,0.65,16000.0,C
688608,0.59,12000.0,C
300450,0.56,90732.25,C
002920,0.56,55000.0,C
603218,0.53,96760.4,C
002241,0.42,341632.1,C
300751,0.4,5724.83,C
688408,0.29,13571.55,C
601636,0.28,268621.69,C
601995,0.23,482725.69,J
688063,0.11,15484.45,C
688686,0.05,8247.57,C
300894,0.04,40500.0,C
688313,0.02,45880.23,C
688617,0.02,6667.0,C
688301,0.02,7254.78,C
688578,0.01,45000.0,C
300869,0.01,40179.68,C
688077,0.01,8000.0,C
688129,0.01,12000.0,C
300999,0.01,542159.15,C
688600,0.01,13334.0,C
688668,0.01,8514.0,C
688338,0.01,8164.8,C
605376,0.01,26160.0,C
688308,0.01,10000.0,C
688156,0.01,9184.0,N
688679,0.01,13168.97,N
300896,0.01,21636.0,C
300926,0.01,14213.34,C
