invCode,invPercentage,invCapStock,invIndustry
600409,1.56,206434.94,C
002925,1.46,45972.73,C
603113,1.46,84856.08,C
000932,1.42,612907.72,C
600380,1.38,195662.92,C
600030,1.36,1292677.6,J
002661,1.36,33476.05,C
600480,1.34,76534.04,C
300124,1.32,171972.34,C
002390,1.29,166722.86,C
300496,1.29,42315.01,I
601688,1.29,907665.0,J
600782,1.29,318872.27,C
601155,1.28,226059.8,K
600803,1.26,284585.36,D
601658,1.24,9238396.76,J
002301,1.21,73402.01,C
600886,1.12,696587.33,D
000725,1.06,3479839.88,C
000401,1.03,134752.29,C
002100,1.01,107514.99,C
001914,0.98,106034.61,K
002266,0.95,536979.6,C
002013,0.95,388482.48,C
601899,0.93,2547324.05,B
300369,0.93,79810.06,I
603486,0.92,57254.4,C
300274,0.92,145693.94,C
000800,0.89,465065.39,C
300618,0.88,30961.71,C
002734,0.88,37252.48,C
300685,0.87,22180.8,C
002768,0.86,27125.0,C
002675,0.84,80221.43,C
603583,0.83,27279.7,C
600339,0.82,558314.75,B
603444,0.82,7186.46,I
603882,0.81,45948.76,Q
600562,0.79,124185.78,C
601888,0.79,195247.55,L
600887,0.79,608262.48,C
000547,0.77,160542.16,C
600711,0.75,263949.18,B
000049,0.73,20719.77,C
600563,0.72,22500.0,C
002938,0.71,231143.08,C
601799,0.7,27615.52,C
002475,0.69,702258.39,C
300770,0.68,23105.81,I
002511,0.68,131148.71,C
601939,0.66,25001097.75,J
000967,0.65,316306.21,N
002444,0.65,114343.85,C
601137,0.64,79004.5,C
300760,0.64,121569.13,C
000100,0.63,1403078.84,C
002375,0.62,133999.65,E
600699,0.62,136808.46,C
603566,0.62,32149.6,C
601222,0.6,174888.66,C
002064,0.6,463351.92,C
600143,0.59,257362.23,C
002791,0.59,32154.0,C
300740,0.58,41106.05,C
002648,0.56,122860.53,C
002653,0.56,107447.96,C
603179,0.56,36781.72,C
603806,0.55,76955.24,C
300639,0.55,23538.18,C
002541,0.55,52371.89,C
300285,0.54,100381.03,C
300257,0.53,99363.5,C
002557,0.53,50700.0,C
002179,0.51,110088.37,C
000799,0.51,32492.9,C
600298,0.51,82408.09,C
603686,0.5,41565.57,C
603456,0.5,83140.61,C
603127,0.5,27082.03,M
600017,0.48,307565.39,G
300607,0.46,26616.84,C
300133,0.46,175567.37,R
002402,0.46,91401.69,C
600710,0.46,130674.94,F
603236,0.45,11182.37,C
600299,0.44,268190.13,C
002385,0.44,419532.95,C
002312,0.42,176395.69,C
002078,0.42,262466.29,C
002028,0.42,76299.29,C
600583,0.41,442135.48,B
300244,0.41,62045.83,Q
601098,0.4,179600.0,R
600048,0.39,1196949.33,K
300696,0.39,17877.0,C
600153,0.39,286355.25,F
300674,0.38,41336.52,I
600027,0.38,986297.67,D
002832,0.38,52407.51,C
603885,0.37,196614.42,G
002609,0.36,64427.64,I
600556,0.36,180774.76,I
600729,0.36,40652.85,F
000951,0.35,83919.24,C
603899,0.33,92742.76,C
600867,0.32,203398.85,C
002544,0.31,68331.98,I
600011,0.3,1569809.34,D
601952,0.3,137800.0,C
603232,0.3,19310.17,I
300661,0.3,15644.19,C
300213,0.29,59619.36,C
002127,0.28,245487.04,L
603883,0.28,40873.21,F
601668,0.27,4196507.15,E
300059,0.27,861313.65,J
600575,0.26,388626.11,G
300609,0.26,12192.24,I
600195,0.25,101561.06,C
002507,0.25,78935.72,C
000026,0.24,43575.19,F
600811,0.24,371457.61,C
300782,0.24,18531.15,C
600309,0.23,313974.66,C
300036,0.23,45243.52,I
688598,0.23,8000.0,C
600570,0.23,104409.08,I
300394,0.21,21699.27,C
300413,0.21,178037.75,R
600004,0.21,236671.83,G
300224,0.21,82021.66,C
603238,0.2,12362.0,C
600278,0.2,86845.94,F
600705,0.2,891997.46,J
600655,0.2,388349.85,F
600961,0.19,52745.79,C
600872,0.19,79663.72,C
000807,0.18,312820.66,C
002614,0.17,61867.08,C
300464,0.17,35312.22,F
603728,0.16,41600.0,C
688390,0.16,8800.0,C
600075,0.16,141972.77,C
000656,0.15,533971.58,K
688189,0.07,14000.0,C
688222,0.07,40068.0,M
688608,0.06,12000.0,C
688309,0.03,8001.07,C
688330,0.03,10000.0,C
688571,0.03,32000.0,C
688557,0.03,7267.0,C
600763,0.03,32064.0,Q
688617,0.02,6667.0,C
300896,0.02,21636.0,C
300926,0.02,14213.34,C
300927,0.01,8020.0,C
003026,0.01,9976.0,C
300037,0.01,41079.29,C
300900,0.01,21024.0,C
300891,0.01,40000.0,C
003029,0.01,18040.0,I
003028,0.01,10960.0,C
605179,0.01,40100.0,C
603317,0.01,63044.44,C
300898,0.01,12400.0,C
300919,0.01,56965.0,C
300890,0.01,10000.0,C
300884,0.01,12000.0,C
300895,0.01,9697.02,I
300902,0.01,12798.0,C
300925,0.01,12947.01,I
601336,0.01,311954.66,J
300882,0.01,15725.34,C
300911,0.01,10666.67,C
300909,0.01,10090.67,C
