invCode,invPercentage,invCapStock,invIndustry
000910,6.65,54739.75,C
000333,5.81,704143.57,C
600519,5.54,125619.78,C
000625,5.25,543959.16,C
000858,5.22,388160.8,C
601633,4.12,917595.33,C
603566,3.99,32149.6,C
000581,3.57,100895.06,C
600882,3.05,41530.9,C
600810,2.89,91945.51,C
002027,2.77,1467788.03,L
600276,2.48,533171.7,C
601601,2.36,962034.15,J
600690,2.27,932991.31,C
300122,2.25,160000.0,C
000661,1.94,40472.03,C
000671,1.87,413815.04,K
300806,1.75,11875.44,C
603885,1.58,196614.42,G
000961,1.55,382170.48,K
600115,1.54,1637950.92,G
000651,1.49,601573.09,C
601318,1.42,1828024.14,J
000799,1.28,32492.9,C
600195,1.19,101561.06,C
600703,1.19,447934.13,C
002739,1.02,223072.51,R
688006,0.98,40100.0,C
600383,0.96,451458.36,K
600977,0.96,186700.0,R
600660,0.95,250861.75,C
002304,0.89,150698.8,C
603848,0.84,40100.0,C
603103,0.84,63420.0,R
603259,0.73,245051.57,M
603589,0.62,60000.0,C
601995,0.52,482725.69,J
300760,0.49,121569.13,C
300251,0.32,293360.84,R
600196,0.22,256289.85,C
603121,0.11,25920.0,C
300888,0.07,42649.23,C
688595,0.06,10000.0,C
688488,0.04,42000.0,C
688301,0.04,7254.78,C
688418,0.03,19361.0,C
688617,0.03,6667.0,C
688013,0.03,8000.0,C
688093,0.02,17200.0,C
688550,0.02,7018.16,C
688221,0.02,35976.0,C
688156,0.02,9184.0,N
300896,0.01,21636.0,C
300926,0.01,14213.34,C
300927,0.01,8020.0,C
300894,0.01,40500.0,C
003026,0.01,9976.0,C
300891,0.01,40000.0,C
003029,0.01,18040.0,I
003028,0.01,10960.0,C
300900,0.01,21024.0,C
605179,0.01,40100.0,C
