invCode,invPercentage,invCapStock,invIndustry
002049,5.61,60681.8,C
688099,5.35,41112.0,I
000725,5.16,3479839.88,C
600570,4.98,104409.08,I
002841,4.9,66803.1,C
300207,4.71,157462.69,C
/01347,4.5,130010.1954,X
002056,3.71,164360.0,C
688116,3.65,23185.81,C
603601,3.5,71899.43,C
002475,3.33,702258.39,C
300378,3.32,26626.74,I
300776,3.27,10580.02,C
688018,2.93,8003.05,I
/01797,2.92,99969.8102,X
603920,2.7,40949.52,C
603160,2.61,45772.4,C
603444,2.49,7186.46,I
/01810,2.19,2520379.1902,X
/03898,2.12,117547.6637,X
000625,1.91,543959.16,C
/02382,1.89,109684.97,X
002600,1.62,705795.41,C
688299,1.36,28256.86,C
002138,1.11,80631.84,C
600183,1.11,229082.01,C
002415,1.06,934341.72,C
688169,1.04,6666.67,C
688398,1.0,8000.0,C
300570,0.95,22999.68,C
688598,0.87,8000.0,C
300766,0.79,40010.0,I
603197,0.77,16513.3,C
300735,0.74,77462.11,C
/00700,0.65,959452.4331,X
300604,0.52,31379.05,C
300054,0.5,93302.22,C
300010,0.35,86832.46,I
300562,0.25,21465.33,C
600845,0.11,115543.88,I
002938,0.11,231143.08,C
688063,0.02,15484.45,C
