invCode,invPercentage,invCapStock,invIndustry
601318,5.81,1828024.14,801790
600519,3.97,125619.78,801120
600036,3.42,2521984.56,801780
000333,3.15,704143.57,801110
601166,2.53,2077419.08,801780
300059,2.48,861313.65,801790
000568,2.44,146475.25,801120
002594,2.4,286114.29,801880
600809,2.4,87152.83,801120
603799,2.27,121290.44,801050
300015,2.2,412151.8,801150
000725,2.18,3479839.88,801080
601012,2.06,386639.48,801730
600436,2.04,60331.72,801150
601919,1.96,1225952.92,801170
300124,1.92,171972.34,801730
300122,1.9,160000.0,801150
600837,1.86,1306420.0,801790
601100,1.78,130536.0,801890
300408,1.78,181690.6,801080
002142,1.75,600801.63,801780
002241,1.69,341632.1,801080
000538,1.67,127740.33,801150
601211,1.6,890844.84,801790
002714,1.58,375933.03,801010
601818,1.51,5403191.38,801780
002179,1.5,110088.37,801740
000776,1.49,762108.77,801790
600522,1.42,306615.44,801770
002027,1.42,1467788.03,801760
002508,1.4,94902.41,801110
002607,1.33,616739.94,801760
000858,1.32,388160.8,801120
000961,1.26,382170.48,801180
601117,1.25,493300.0,801720
600011,1.24,1569809.34,801160
600309,1.22,313974.66,801030
600383,1.19,451458.36,801180
600028,1.19,12107120.96,801030
600919,1.18,1476960.78,801780
002410,1.16,118701.24,801750
601006,0.8,1486679.15,801170
000786,0.79,168950.78,801710
600958,0.75,699365.58,801790
600000,0.74,2935214.44,801780
601899,0.72,2547324.05,801050
000338,0.72,793387.39,801880
002236,0.71,299557.96,801080
000895,0.66,346466.12,801120
601225,0.59,1000000.0,801020
600019,0.54,2226858.95,801040
000783,0.52,552993.94,801790
600585,0.46,529930.26,801710
600655,0.39,388349.85,801200
600276,0.37,533171.7,801150
600031,0.35,848522.14,801890
000651,0.29,601573.09,801110
603833,0.25,60233.3,801140
000002,0.24,1161773.22,801180
601668,0.19,4196507.15,801720
688658,0.04,45000.0,801150
688617,0.03,6667.0,801150
300926,0.02,14213.34,801880
003026,0.01,9976.0,801080
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
300894,0.01,40500.0,801110
605179,0.01,40100.0,801120
300919,0.01,56965.0,801030
300925,0.01,12947.01,801750
