invCode,invPercentage,invCapStock,invIndustry
002706,5.45,78473.69,801730
300316,4.2,128568.94,801730
600884,4.16,162800.92,801080
300207,4.13,157462.7,801080
601966,4.05,137351.24,801030
002648,4.01,122860.53,801030
300408,3.94,181690.6,801080
600885,3.75,74476.16,801730
600031,3.7,848522.14,801890
300724,3.36,32122.0,801890
601615,3.28,195092.87,801730
002851,3.27,50190.75,801730
300136,3.1,96756.86,801080
002138,3.07,80631.84,801080
603899,2.72,92742.76,801140
000338,2.43,793387.39,801880
603348,2.37,25960.64,801880
002028,2.31,76299.29,801730
600585,1.98,529930.26,801710
600703,1.9,447934.13,801080
603788,1.87,22306.51,801880
300241,1.86,53579.5,801080
300101,1.86,55734.0,801740
002262,1.84,100766.29,801150
603987,1.81,44160.9,801150
600391,1.74,33012.94,801740
002434,1.71,134000.0,801880
603699,1.68,75000.0,801890
600285,1.63,56780.9,801150
603700,1.46,20324.2,801890
002156,1.45,132903.69,801080
300686,1.39,26575.22,801080
600750,1.22,63000.0,801150
002705,1.05,82672.78,801110
600486,0.93,30989.89,801030
601995,0.33,482725.69,801790
688777,0.08,49408.4,801730
300907,0.03,9600.0,801730
300925,0.03,12947.01,801750
688617,0.02,6667.0,801150
300896,0.02,21636.0,801150
300893,0.02,10000.0,801880
300860,0.02,13694.07,801210
300869,0.02,40179.68,801150
605009,0.02,10667.0,801140
688013,0.02,8000.0,801150
688699,0.02,7436.8,801080
688129,0.02,12000.0,801030
688678,0.02,17335.0,801080
605376,0.01,26160.0,801050
300867,0.01,27174.11,801160
300926,0.01,14213.34,801880
300870,0.01,10120.0,801730
300919,0.01,56965.0,801030
300927,0.01,8020.0,801030
300877,0.01,12000.0,801130
300872,0.01,22468.2,801750
300861,0.01,40001.0,801890
300900,0.01,21024.0,801740
