invCode,invPercentage,invCapStock,invIndustry
601233,8.38,228753.1,801030
601966,6.56,137351.24,801030
600346,6.05,703909.98,801030
002597,5.92,56090.62,801120
000902,5.59,130452.93,801030
002493,5.59,675035.0,801030
002064,5.57,463351.92,801030
000100,5.54,1403078.84,801080
002027,4.93,1467788.03,801760
600409,4.62,206434.94,801030
600426,4.24,162665.98,801030
300737,4.08,63537.16,801710
601318,3.4,1828024.14,801790
603801,3.35,22333.34,801140
600201,2.98,112624.02,801010
603612,2.96,43466.28,801050
002978,2.94,40100.0,801020
601808,2.94,477159.2,801020
300059,2.26,861313.65,801790
601899,2.18,2547324.05,801050
603225,2.1,140147.8,801030
002637,2.06,47040.1,801030
688617,0.02,6667.0,801150
300926,0.02,14213.34,801880
300927,0.01,8020.0,801030
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
605179,0.01,40100.0,801120
300919,0.01,56965.0,801030
300925,0.01,12947.01,801750
