invCode,invPercentage,invCapStock,invIndustry
600887,9.07,608262.48,801120
600519,5.11,125619.78,801120
000858,4.97,388160.8,801120
300760,4.35,121569.13,801150
000333,4.19,704143.57,801110
002013,3.9,388482.48,801740
/02319,3.36,394819.3645,000000
002179,3.33,110088.37,801740
002025,3.33,42900.0,801740
/00700,3.24,959452.4331,000000
600036,3.0,2521984.56,801780
300750,2.99,232947.4,801730
601318,2.96,1828024.14,801790
002475,2.87,702258.39,801080
603259,2.87,245051.57,801150
600588,2.62,327082.98,801750
600988,2.59,166391.14,801050
600862,2.56,139304.91,801740
002126,2.35,79209.51,801880
002142,2.11,600801.63,801780
002484,1.88,82140.74,801080
000538,1.88,127740.33,801150
001914,1.83,106034.61,801180
002050,1.26,359160.15,801110
002271,0.99,234773.72,801710
002402,0.74,91401.69,801080
300919,0.35,56965.0,801030
688266,0.15,24000.0,801150
688256,0.11,40010.0,801080
688311,0.04,11467.0,801740
688301,0.03,7254.78,801150
300999,0.03,542159.15,801010
688519,0.02,23440.0,801080
688221,0.02,35976.0,801150
688596,0.02,25650.0,801890
688566,0.02,18694.16,801150
300896,0.02,21636.0,801150
688138,0.02,26680.0,801080
300898,0.02,12400.0,801120
300908,0.02,10000.0,801120
688365,0.02,40100.0,801750
300884,0.02,12000.0,801750
300903,0.02,17233.77,801080
300878,0.02,8043.91,801150
300909,0.02,10090.67,801080
688286,0.02,5320.0,801080
300912,0.02,11196.8,801880
300892,0.02,10000.0,801120
300887,0.01,7600.0,801230
688418,0.01,19361.0,801770
300864,0.01,4800.0,801160
300889,0.01,15600.0,801080
688528,0.01,16800.0,801890
688228,0.01,6713.34,801750
300879,0.01,16000.0,801890
300911,0.01,10666.67,801110
688080,0.01,5242.88,801770
688090,0.01,6736.06,801890
688093,0.01,17200.0,801080
688555,0.01,8311.0,801750
688219,0.01,45928.36,801030
300869,0.01,40179.68,801150
605009,0.01,10667.0,801140
605111,0.01,10120.0,801080
688590,0.01,18202.23,801750
688551,0.01,8000.0,801890
