invCode,invPercentage,invCapStock,invIndustry
600809,9.74,87152.83,801120
300751,9.67,5724.83,801890
688111,9.17,46100.0,801750
601888,9.09,195247.55,801210
600519,7.76,125619.78,801120
600570,5.92,104409.08,801750
603259,4.43,245051.57,801150
600588,3.77,327082.98,801750
000568,3.48,146475.25,801120
000858,3.16,388160.8,801120
300725,2.72,15361.52,801150
600305,2.21,100295.6,801120
002230,1.72,222473.77,801750
600276,1.53,533171.7,801150
688339,1.22,7050.0,801730
002311,1.19,166121.08,801010
603233,1.17,65862.12,801150
601088,1.11,1986852.0,801020
300015,1.03,412151.8,801150
300316,1.02,128568.94,801730
688012,0.96,53486.22,801890
603308,0.88,48796.21,801890
600600,0.86,136418.28,801120
000423,0.81,65402.15,801150
300296,0.8,254290.15,801080
000938,0.77,286007.99,801750
600438,0.63,450154.82,801730
300999,0.59,542159.15,801010
601818,0.57,5403191.38,801780
601166,0.41,2077419.08,801780
688036,0.4,80000.0,801080
300639,0.36,23538.18,801150
600132,0.25,48397.12,801120
300759,0.24,79438.75,801150
300896,0.23,21636.0,801150
603987,0.2,44160.9,801150
603345,0.19,24442.44,801120
601995,0.19,482725.69,801790
603605,0.16,20111.69,801030
300474,0.15,30124.83,801740
688029,0.14,13334.0,801150
600872,0.13,79663.72,801120
300014,0.13,188886.54,801730
688065,0.13,41668.2,801030
300866,0.11,40642.72,801080
300661,0.11,15644.19,801080
688063,0.11,15484.45,801730
688200,0.1,6118.52,801890
300454,0.05,41380.83,801750
002007,0.05,182436.67,801150
688526,0.04,46500.0,801010
688777,0.04,49408.4,801730
688017,0.04,12041.67,801890
688686,0.04,8247.57,801890
300919,0.04,56965.0,801030
688508,0.03,11280.0,801080
000893,0.02,75690.33,801030
300894,0.02,40500.0,801110
600823,0.02,375116.83,801180
688488,0.02,42000.0,801150
688136,0.02,19870.07,801150
688513,0.01,12009.0,801150
688229,0.01,4440.0,801750
300903,0.01,17233.77,801080
688500,0.01,7427.45,801750
000516,0.01,227592.74,801150
688617,0.01,6667.0,801150
300865,0.01,9568.0,801890
002601,0.01,223961.03,801030
688077,0.01,8000.0,801050
300869,0.01,40179.68,801150
