invCode,invPercentage,invCapStock,invIndustry
601012,8.15,386639.48,801730
600885,7.33,74476.16,801730
002831,6.73,93720.33,801140
600570,6.7,104409.08,801750
300037,6.27,41079.29,801030
002600,6.1,705795.41,801080
600690,5.19,934822.82,801110
002050,5.08,359160.15,801110
300760,4.99,121569.13,801150
600031,4.41,848522.14,801890
688005,4.13,44738.34,801030
688006,4.06,40100.0,801890
603337,4.01,44586.85,801890
002084,3.44,55459.85,801140
002250,3.07,92324.63,801030
002459,2.93,159533.25,801730
603799,2.08,121290.44,801050
688536,1.16,8000.0,801080
300782,1.01,18531.15,801080
688981,0.42,789919.81,801080
688521,0.06,48838.86,801080
300866,0.05,40642.72,801080
300888,0.04,42649.23,801130
688586,0.03,40374.45,801740
688568,0.03,22000.0,801750
300999,0.02,542159.15,801010
688336,0.01,61621.14,801150
688060,0.01,6000.0,801750
300896,0.01,21636.0,801150
688418,0.01,19361.0,801770
688379,0.01,8800.0,801890
688077,0.01,8000.0,801050
