invCode,invPercentage,invCapStock,invIndustry
600570,6.74,104409.08,801750
002410,5.85,118701.24,801750
002475,5.68,702258.39,801080
300782,5.52,18531.15,801080
300059,4.6,861313.65,801790
600588,4.5,327082.98,801750
002415,4.45,934341.72,801080
300454,4.04,41380.83,801750
002179,3.99,110088.37,801740
300413,3.88,178037.75,801760
601888,3.49,195247.55,801210
601799,3.21,27615.52,801880
603501,2.83,86813.23,801080
002352,2.52,455644.05,801170
002050,1.92,359160.15,801110
688008,1.89,113103.03,801080
600036,1.85,2521984.56,801780
300014,1.77,188886.54,801730
002241,1.6,341632.1,801080
300496,1.48,42315.01,801750
688111,1.35,46100.0,801750
600845,1.34,115543.88,801750
300369,1.31,79810.06,801750
688368,1.27,6160.0,801080
603613,1.23,23717.26,801760
688208,1.19,45000.0,801750
600183,1.07,229135.54,801080
002970,1.02,17280.0,801750
300251,1.02,293360.84,801760
300661,0.93,15644.19,801080
300124,0.9,171972.34,801730
002555,0.87,221786.43,801760
002236,0.8,299557.96,801080
601633,0.76,917595.33,801880
603444,0.7,7186.46,801760
300785,0.68,8890.8,801760
300274,0.56,145693.94,801730
300383,0.54,154313.99,801770
002139,0.51,114614.94,801080
605111,0.48,10120.0,801080
000333,0.3,704143.57,801110
688567,0.03,107066.97,801730
688536,0.02,8000.0,801080
300999,0.02,542159.15,801010
688311,0.01,11467.0,801740
688336,0.01,61621.14,801150
