invCode,invPercentage,invCapStock,invIndustry
600570,7.91,104409.08,801750
600519,7.06,125619.78,801120
002371,6.99,49644.58,801080
600862,6.69,139304.91,801740
688111,6.49,46100.0,801750
600588,5.11,327082.98,801750
601888,4.13,195247.55,801210
002475,3.99,702258.39,801080
300750,3.28,232947.4,801730
600845,3.22,115543.88,801750
002410,3.11,118701.24,801750
600893,2.45,266559.42,801740
603259,2.42,245051.57,801150
600316,2.25,71711.45,801740
300760,2.25,121569.13,801150
000768,2.18,276864.51,801740
000858,2.17,388160.8,801120
000568,2.16,146475.25,801120
300059,2.12,861313.65,801790
600760,2.06,140038.93,801740
600161,1.99,125444.02,801150
002568,1.46,53585.24,801120
603583,1.38,27279.7,801730
300763,1.34,14566.08,801730
601012,1.09,386639.48,801730
600460,1.05,131206.16,801080
300454,1.01,41380.83,801750
002271,1.01,234773.72,801710
000066,0.98,292818.21,801750
600132,0.95,48397.12,801120
300595,0.66,60762.29,801150
600809,0.61,87152.83,801120
002555,0.59,221786.43,801760
000799,0.49,32492.9,801120
002803,0.39,37840.93,801140
688567,0.16,107066.97,801730
603129,0.14,13437.82,801880
601995,0.12,482725.69,801790
600436,0.11,60331.72,801150
300866,0.1,40642.72,801080
002607,0.05,616739.94,801760
300782,0.04,18531.15,801080
688526,0.04,46500.0,801010
300999,0.04,542159.15,801010
688330,0.02,10000.0,801730
300896,0.02,21636.0,801150
300122,0.01,160000.0,801150
688286,0.01,5320.0,801080
