invCode,invPercentage,invCapStock,invIndustry
002049,5.61,60681.8,801080
688099,5.35,41112.0,801080
000725,5.16,3479839.88,801080
600570,4.98,104409.08,801750
002841,4.9,66803.1,801080
300207,4.71,157462.7,801080
/01347,4.5,130011.9287,000000
002056,3.71,164360.0,801050
688116,3.65,23185.81,801030
603601,3.5,71947.82,801030
002475,3.33,702258.39,801080
300378,3.32,26626.74,801750
300776,3.27,10580.02,801890
688018,2.93,8003.05,801080
/01797,2.92,99969.8102,000000
603920,2.7,40949.52,801080
603160,2.61,45778.44,801080
603444,2.49,7186.46,801760
/01810,2.19,2520408.8702,000000
/03898,2.12,117547.6637,000000
000625,1.91,543959.16,801880
/02382,1.89,109684.97,000000
002600,1.62,705795.41,801080
688299,1.36,28256.86,801080
002138,1.11,80631.84,801080
600183,1.11,229135.54,801080
002415,1.06,934341.72,801080
688169,1.04,6666.67,801890
688398,1.0,8000.0,801030
300570,0.95,22999.68,801770
688598,0.87,8000.0,801050
300766,0.79,40010.0,801750
603197,0.77,16513.3,801880
300735,0.74,77462.11,801080
/00700,0.65,959452.4331,000000
300604,0.52,31379.05,801890
300054,0.5,93302.22,801030
300010,0.35,86832.46,801750
300562,0.25,21465.33,801150
600845,0.11,115543.88,801750
002938,0.11,231143.08,801080
688063,0.02,15484.45,801730
