invCode,invPercentage,invCapStock,invIndustry
601318,6.6,1828024.14,801790
300413,5.5,178037.75,801760
002624,5.25,193996.81,801760
600036,5.01,2521984.56,801780
603444,4.55,7186.46,801760
000651,4.41,601573.09,801110
002460,3.84,135592.87,801050
300124,3.76,171972.34,801730
300285,3.21,100381.03,801030
605111,3.11,10120.0,801080
603195,2.92,60057.59,801140
603678,2.57,45985.35,801740
002850,2.23,23292.05,801730
300782,2.17,18531.15,801080
600588,2.08,327082.98,801750
000860,2.07,74176.7,801120
000001,2.06,1940591.82,801780
601601,2.0,962034.15,801790
600988,1.91,166391.14,801050
600519,1.75,125619.78,801120
601888,1.66,195247.55,801210
300232,1.65,98225.4,801080
603501,1.64,86813.23,801080
688396,1.48,121592.52,801080
002415,1.48,934341.72,801080
600703,1.35,447934.13,801080
300258,1.23,48177.08,801880
000661,1.07,40472.03,801150
600887,1.05,608262.48,801120
600760,0.93,140038.93,801740
001914,0.87,106034.61,801180
000733,0.84,51480.56,801080
601398,0.83,35640625.71,801780
688008,0.79,113103.03,801080
002798,0.78,38890.56,801710
300566,0.76,15520.05,801080
300144,0.67,261469.4,801210
603337,0.65,44586.85,801890
000768,0.61,276864.51,801740
601658,0.57,9238396.76,801780
603799,0.56,121290.44,801050
603986,0.47,47439.65,801080
600933,0.37,86008.95,801880
300476,0.23,77756.15,801080
601899,0.22,2547324.05,801050
688256,0.13,40010.0,801080
300379,0.11,28374.91,801750
300863,0.08,5523.0,801880
688526,0.07,46500.0,801010
688301,0.06,7254.78,801150
688566,0.05,18694.16,801150
688589,0.03,10000.0,801080
300999,0.03,542159.15,801010
688221,0.03,35976.0,801150
300869,0.02,40179.68,801150
300896,0.02,21636.0,801150
688590,0.02,18202.23,801750
688557,0.01,7267.0,801890
300867,0.01,27174.11,801160
300870,0.01,10120.0,801730
300877,0.01,12000.0,801130
300871,0.01,11050.7,801010
300861,0.01,40001.0,801890
003026,0.01,9976.0,801080
300910,0.01,15000.0,801030
