invCode,invPercentage,invCapStock,invIndustry
603606,2.38,65410.53,801730
002139,2.28,114614.94,801080
002318,2.27,97717.07,801040
300394,2.22,21699.27,801770
300119,2.05,40449.35,801010
002223,2.05,100247.69,801150
600409,2.04,206434.94,801030
002080,2.01,167812.36,801030
603218,1.9,96760.4,801730
603882,1.88,45948.76,801150
601666,1.87,234867.65,801020
600496,1.82,201287.43,801720
002258,1.79,52464.33,801030
300415,1.79,43560.0,801890
600298,1.79,82408.09,801010
603727,1.77,23419.44,801020
002335,1.69,46156.74,801730
603043,1.67,40399.62,801120
603686,1.66,41565.57,801890
300638,1.6,24190.42,801770
000026,1.59,43575.19,801140
600845,1.46,115543.88,801750
002614,1.42,62286.16,801110
603901,1.4,43940.98,801890
002705,1.37,82672.78,801110
300073,1.36,45362.05,801030
300639,1.35,23538.18,801150
002641,1.34,123538.39,801710
002541,1.34,52371.89,801720
002832,1.34,53492.78,801130
300562,1.34,21465.33,801150
002315,1.33,30550.0,801760
002878,1.33,22141.41,801760
603588,1.31,81200.52,801160
002281,1.3,69785.19,801770
300502,1.29,36220.45,801770
000885,1.25,64207.83,801170
300207,1.25,157462.7,801080
002557,1.24,50700.0,801120
300740,1.23,41106.05,801030
603378,1.19,20617.33,801030
600461,1.13,94803.84,801160
603359,1.1,31864.0,801720
603877,1.09,47672.78,801130
600223,1.07,100915.22,801180
002345,1.06,90541.27,801140
002677,1.05,64605.16,801110
600985,1.04,222492.12,801020
300747,0.98,28800.0,801080
002847,0.98,12936.0,801120
300737,0.97,63537.16,801710
300188,0.95,80672.68,801750
300274,0.92,145693.94,801730
601966,0.89,137351.24,801030
300724,0.88,32122.0,801890
002891,0.87,19607.51,801010
300782,0.84,18531.15,801080
603600,0.84,30251.26,801140
002940,0.82,9594.68,801150
000932,0.81,612907.72,801040
300496,0.8,42315.01,801750
603345,0.76,24442.44,801120
002382,0.73,104743.64,801150
002833,0.67,21644.29,801890
002949,0.65,19603.1,801720
603208,0.62,10506.09,801140
600388,0.61,106906.18,801890
000526,0.58,11776.27,801760
688111,0.44,46100.0,801750
300578,0.4,17387.84,801770
601995,0.4,482725.69,801790
688599,0.4,206802.64,801730
603871,0.3,21952.27,801170
601615,0.26,195092.87,801730
688015,0.18,16000.0,801890
688408,0.17,13571.55,801730
688050,0.14,10513.93,801150
688311,0.11,11467.0,801740
688608,0.07,12000.0,801080
300999,0.06,542159.15,801010
688330,0.04,10000.0,801730
688069,0.03,5947.0,801160
300896,0.03,21636.0,801150
688617,0.03,6667.0,801150
300869,0.02,40179.68,801150
688560,0.02,16408.77,801730
688571,0.02,32000.0,801030
605376,0.02,26160.0,801050
300867,0.01,27174.11,801160
300861,0.01,40001.0,801890
300926,0.01,14213.34,801880
300860,0.01,13694.07,801210
300872,0.01,22468.2,801750
300900,0.01,21024.0,801740
300927,0.01,8020.0,801030
300877,0.01,12000.0,801130
300868,0.01,12800.0,801080
300894,0.01,40500.0,801110
003026,0.01,9976.0,801080
