invCode,invPercentage,invCapStock,invIndustry
002376,9.44,66572.15,801750
002609,8.92,64427.64,801750
000001,8.53,1940591.82,801780
601166,8.49,2077419.08,801780
000651,6.38,601573.09,801110
002212,6.0,117693.24,801750
002627,5.68,56780.62,801170
603259,4.88,245051.57,801150
600872,4.47,79663.72,801120
002241,3.83,341632.1,801080
601577,3.08,402155.38,801780
600999,3.04,869652.68,801790
002036,3.0,104789.8,801080
600600,2.97,136418.28,801120
601318,2.66,1828024.14,801790
000887,2.51,122083.74,801880
300759,1.87,79438.75,801150
600036,1.78,2521984.56,801780
300737,1.67,63537.16,801710
600926,1.64,593020.04,801780
600030,1.37,1292677.6,801790
603596,1.17,40856.1,801880
688396,0.88,121592.52,801080
688356,0.08,6000.0,801150
300999,0.04,542159.15,801010
688378,0.03,7313.67,801890
688569,0.03,21066.67,801890
688617,0.02,6667.0,801150
300896,0.02,21636.0,801150
688679,0.01,13168.97,801160
300926,0.01,14213.34,801880
300927,0.01,8020.0,801030
300867,0.01,27174.11,801160
300877,0.01,12000.0,801130
300900,0.01,21024.0,801740
300872,0.01,22468.2,801750
003026,0.01,9976.0,801080
300891,0.01,40000.0,801030
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
300871,0.01,11050.7,801010
605179,0.01,40100.0,801120
300898,0.01,12400.0,801120
300892,0.01,10000.0,801120
