invCode,invPercentage,invCapStock,invIndustry
000333,7.84,704143.57,801110
600036,7.77,2521984.56,801780
000002,7.5,1161773.22,801180
600519,6.85,125619.78,801120
002078,5.32,262468.04,801140
000001,5.14,1940591.82,801780
002311,5.13,166121.08,801010
600887,4.73,608262.48,801120
600486,4.54,30989.89,801030
601318,4.19,1828024.14,801790
002648,3.78,122860.53,801030
000963,3.55,174980.95,801150
002415,3.43,934341.72,801080
000651,3.03,601573.09,801110
600872,3.02,79663.72,801120
600690,2.82,934822.82,801110
600346,2.8,703909.98,801030
002025,2.48,42900.0,801740
600426,2.19,162665.98,801030
601021,2.06,91646.27,801170
002475,1.64,702258.39,801080
002032,1.13,82108.39,801110
600104,0.69,1168346.14,801880
601155,0.53,226059.8,801180
688063,0.17,15484.45,801730
601668,0.15,4196507.15,801720
300863,0.14,5523.0,801880
300866,0.11,40642.72,801080
688568,0.08,22000.0,801750
688686,0.08,8247.57,801890
300925,0.07,12947.01,801750
688529,0.06,12800.0,801890
688698,0.03,18000.0,801730
688585,0.02,40320.0,801030
688617,0.02,6667.0,801150
300896,0.02,21636.0,801150
300900,0.01,21024.0,801740
300919,0.01,56965.0,801030
300891,0.01,40000.0,801030
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
605179,0.01,40100.0,801120
300898,0.01,12400.0,801120
300884,0.01,12000.0,801750
300890,0.01,10000.0,801030
300902,0.01,12798.0,801890
300909,0.01,10090.67,801080
300895,0.01,9697.02,801750
300872,0.01,22468.2,801750
