invCode,invPercentage,invCapStock,invIndustry
600436,9.35,60331.72,801150
000538,8.02,127740.33,801150
600085,8.01,137147.03,801150
600993,7.96,43105.39,801150
002773,7.87,91946.4,801150
002603,7.83,120371.75,801150
000423,7.83,65402.15,801150
600329,7.43,77364.31,801150
600285,6.87,56780.9,801150
002317,5.12,81446.11,801150
600535,2.51,151266.62,801150
002737,2.48,58400.0,801150
003029,0.03,18040.0,801750
003028,0.03,10960.0,801080
605155,0.02,9600.0,801030
605179,0.02,40100.0,801120
605277,0.01,13344.0,801730
003031,0.01,10666.67,801770
