invCode,invPercentage,invCapStock,invIndustry
600597,6.17,122448.75,801120
600486,6.08,30989.89,801030
000028,6.06,42812.7,801150
000581,5.92,100895.06,801880
000671,5.91,413815.04,801180
002706,5.44,78473.69,801730
600031,4.89,848522.14,801890
000002,4.44,1161773.22,801180
600048,4.41,1196949.33,801180
600380,3.77,195662.92,801150
601166,3.64,2077419.08,801780
000910,3.24,54739.75,801140
000923,3.17,65272.9,801020
002159,2.92,17730.13,801210
600030,2.84,1292677.6,801790
601615,2.54,195092.87,801730
002142,2.46,600801.63,801780
601688,2.44,907665.0,801790
600511,2.12,75450.3,801150
603365,2.07,26667.0,801130
601377,2.02,669667.17,801790
300114,1.64,59076.05,801890
000338,1.53,793387.39,801880
000001,1.5,1940591.82,801780
300388,1.25,69896.04,801160
000425,1.25,783366.84,801890
002262,1.21,100766.29,801150
002736,0.53,961242.94,801790
003029,0.03,18040.0,801750
003028,0.03,10960.0,801080
003031,0.01,10666.67,801770
