invCode,invPercentage,invCapStock,invIndustry
300750,9.49,232947.4,801730
600031,9.11,848522.14,801890
601012,9.09,386639.48,801730
600438,8.95,450154.82,801730
002812,6.5,88762.98,801030
600309,5.23,313974.66,801030
300274,4.81,145693.94,801730
002601,4.02,223961.03,801030
002271,3.91,234773.72,801710
600176,3.9,350230.68,801030
002460,3.75,135592.87,801050
600426,3.54,162665.98,801030
603806,3.34,76955.24,801730
688005,2.67,44738.34,801030
601899,2.47,2547324.05,801050
300124,2.1,171972.34,801730
000786,2.06,168950.78,801710
688599,2.01,206802.64,801730
002493,1.7,675035.0,801030
688408,1.6,13571.55,801730
601636,1.18,268621.69,801710
002459,0.77,159533.25,801730
688390,0.55,8800.0,801730
300763,0.55,14566.08,801730
600346,0.48,703909.98,801030
002597,0.39,56090.62,801120
002064,0.32,463351.92,801030
688578,0.01,45000.0,801150
688595,0.01,10000.0,801080
300903,0.01,17233.77,801080
688617,0.01,6667.0,801150
