invCode,invPercentage,invCapStock,invIndustry
300750,9.65,232947.4,801730
600519,9.37,125619.78,801120
600887,7.04,608262.48,801120
688526,4.98,46500.0,801010
603267,4.94,23147.6,801740
603799,4.88,121290.44,801050
600690,4.78,934822.82,801110
688301,4.76,7254.78,801150
601633,3.43,917595.33,801880
002594,3.05,286114.29,801880
600760,3.04,140038.93,801740
688396,2.92,121592.52,801080
688208,2.84,45000.0,801750
605111,2.43,10120.0,801080
600893,2.34,266559.42,801740
300253,2.22,214151.33,801750
603290,2.17,16000.0,801080
000547,2.05,160542.16,801740
688580,2.04,6834.67,801150
600660,1.99,250861.75,801880
601966,1.98,137351.24,801030
603236,1.97,11182.37,801770
300502,1.96,36220.45,801770
603881,1.95,23494.8,801750
300888,1.91,42649.23,801130
688617,0.03,6667.0,801150
003029,0.02,18040.0,801750
003028,0.02,10960.0,801080
