invCode,invPercentage,invCapStock,invIndustry
603960,5.88,26094.45,C
000858,5.86,388160.8,C
000661,5.6,40472.03,C
300073,4.96,45362.05,C
300014,4.38,188886.54,C
000998,4.37,131697.03,A
600438,4.2,450154.82,C
603520,3.65,24490.47,C
300760,3.38,121569.13,C
300750,3.3,232947.4,C
688111,2.82,46100.0,I
002271,2.69,234773.72,C
601888,2.65,195247.55,L
300601,2.64,68599.98,C
603799,2.63,121290.44,C
603185,2.55,27529.88,C
601689,2.37,110204.66,C
000001,2.02,1940591.82,J
002833,1.92,21644.29,C
600486,1.59,30989.89,C
600276,1.57,533171.7,C
000860,1.54,74176.7,C
600570,1.53,104409.08,I
002475,1.51,702258.39,C
002371,1.5,49644.58,C
002050,1.46,359160.15,C
601899,1.46,2547324.05,B
300595,1.37,60762.29,C
300659,1.32,22668.91,I
300059,1.14,861313.65,J
600258,1.12,98771.55,H
603786,1.1,40010.0,C
000651,1.05,601573.09,C
600660,1.03,250861.75,C
600845,0.8,115543.88,I
603267,0.73,23147.6,C
002352,0.72,455644.05,G
600529,0.67,59496.77,C
688005,0.65,44738.34,C
688526,0.61,46500.0,C
603501,0.54,86759.94,C
600110,0.48,139726.86,C
688567,0.46,107066.97,C
002709,0.44,54612.94,C
688063,0.15,15484.45,C
688060,0.03,6000.0,I
688338,0.03,8164.8,C
688578,0.03,45000.0,C
688528,0.02,16800.0,C
688589,0.02,10000.0,C
688617,0.02,6667.0,C
300896,0.02,21636.0,C
688678,0.02,17335.0,C
300926,0.01,14213.34,C
300919,0.01,56965.0,C
