invCode,invPercentage,invCapStock,invIndustry
002475,9.93,702258.39,C
300750,6.82,232947.4,C
603259,6.64,245051.57,M
300760,4.96,121569.13,C
000858,4.78,388160.8,C
000661,4.73,40472.03,C
600519,4.49,125619.78,C
002179,4.36,110088.37,C
002415,3.86,934341.72,C
601012,3.49,386639.48,C
601888,3.18,195247.55,L
002821,3.11,24262.67,C
600845,2.94,115543.88,I
002311,2.83,166121.08,C
002851,2.56,50190.75,C
603338,2.27,48548.56,C
688008,2.12,113103.03,C
603899,2.1,92742.76,C
002410,2.03,118701.24,I
603345,1.91,24442.44,C
688002,1.69,44500.0,C
002938,1.64,231143.08,C
600399,1.48,197210.0,C
600183,1.23,229082.01,C
603939,1.23,55297.2,F
002979,1.15,20800.0,C
300014,1.06,188886.54,C
600276,1.0,533171.7,C
300782,0.86,18531.15,C
300866,0.85,40642.72,C
603233,0.66,65862.12,F
605111,0.57,10120.0,C
688608,0.54,12000.0,C
688063,0.5,15484.45,C
601995,0.31,482725.69,J
002049,0.28,60681.8,C
688277,0.06,41844.26,C
300894,0.05,40500.0,C
300999,0.05,542159.15,C
688179,0.05,10093.34,M
688578,0.04,45000.0,C
688550,0.04,7018.16,C
688338,0.03,8164.8,C
300925,0.03,12947.01,I
688155,0.03,7563.0,C
688335,0.03,7252.15,C
300896,0.03,21636.0,C
688617,0.02,6667.0,C
300922,0.02,11200.8,C
688560,0.02,16408.77,C
300920,0.02,10000.0,C
300869,0.02,40179.68,C
688309,0.02,8001.07,C
688160,0.02,8400.0,C
605376,0.01,26160.0,C
688618,0.01,5052.75,C
300867,0.01,27174.11,N
688679,0.01,13168.97,N
300861,0.01,40001.0,C
300860,0.01,7207.41,R
300919,0.01,56965.0,C
300872,0.01,22468.2,I
300870,0.01,10120.0,C
300900,0.01,21024.0,C
300927,0.01,8020.0,C
