invCode,invPercentage,invCapStock,invIndustry
600809,9.82,87152.83,C
000568,9.11,146475.25,C
000858,8.57,388160.8,C
000333,8.49,704143.57,C
600519,8.16,125619.78,C
000596,7.24,50360.0,C
000860,6.98,74176.7,C
601888,4.5,195247.55,L
600600,4.01,136418.28,C
600660,3.75,250861.75,C
002568,3.37,53585.24,C
000651,2.99,601573.09,C
002714,2.47,375933.03,A
000423,2.19,65402.15,C
002032,1.63,82108.39,C
603833,1.49,60153.19,C
002242,1.08,76716.9,C
600887,1.01,608262.48,C
002304,0.56,150698.8,C
600104,0.47,1168346.14,C
600741,0.26,315272.4,C
