invCode,invPercentage,invCapStock,invIndustry
600519,10.1,125619.78,C
000858,8.43,388160.8,C
601633,6.96,917595.33,C
601888,5.96,195247.55,L
300274,5.87,145693.94,C
002648,5.06,122860.53,C
688016,4.97,7197.81,C
002304,3.62,150698.8,C
300014,3.53,188886.54,C
688122,2.87,44127.2,C
603589,2.86,60000.0,C
300122,2.8,160000.0,C
603369,2.8,125450.0,C
603185,2.77,27529.88,C
300677,2.73,35222.63,C
601021,2.7,91646.27,G
300568,2.54,44853.96,C
002791,2.44,32154.0,C
603259,2.43,245051.57,M
603678,2.22,45985.17,C
600763,2.0,32064.0,Q
000651,1.91,601573.09,C
300285,1.87,100381.03,C
688002,1.4,44500.0,C
300408,1.21,181690.6,C
300073,1.17,45362.05,C
603267,1.16,23147.6,C
002444,0.39,114343.85,C
