invCode,invPercentage,invCapStock,invIndustry
603259,7.36,245051.57,M
300122,6.88,160000.0,C
000661,6.02,40472.03,C
300760,5.61,121569.13,C
600276,5.22,533171.7,C
300015,4.53,412151.8,Q
600763,3.68,32064.0,Q
300482,3.19,34257.09,C
300725,2.9,15361.52,C
002773,2.83,91946.4,C
300347,2.63,87248.35,Q
002727,2.6,59619.05,F
600079,2.16,163307.19,C
002007,2.16,182436.67,C
688016,1.74,7197.81,C
300558,1.72,41316.29,C
603658,1.68,45097.87,C
300595,1.42,60762.29,C
002821,1.23,24262.67,C
603883,1.1,40873.21,F
002332,1.09,98920.49,C
300601,1.08,68599.98,C
603456,1.07,83140.61,C
002550,1.05,127987.5,C
000963,0.98,174980.95,F
000538,0.95,127740.33,C
600201,0.86,112624.02,C
300759,0.82,79438.75,M
300529,0.75,79910.91,C
002462,0.74,29170.71,F
603939,0.71,55297.2,F
300206,0.67,58172.18,C
603882,0.62,45948.76,Q
603233,0.62,65862.12,F
600161,0.59,125444.02,C
000513,0.55,93909.55,C
002755,0.46,92816.04,C
002262,0.43,100766.29,C
600285,0.43,56780.9,C
000423,0.43,65402.15,C
603520,0.37,24490.47,C
000989,0.37,86935.42,C
600420,0.35,102695.94,C
002422,0.33,143869.05,C
300009,0.32,136538.8,C
300573,0.31,8236.54,C
002382,0.31,104742.8,C
300685,0.3,22180.8,C
600380,0.29,195662.92,C
002317,0.29,81446.11,C
300289,0.29,42105.2,C
600998,0.29,187381.67,F
603707,0.28,93416.05,C
600252,0.27,347510.71,C
002950,0.26,63326.54,C
002022,0.26,51435.72,C
002198,0.25,50750.98,C
600750,0.24,63000.0,C
000705,0.23,33412.33,F
300463,0.23,55682.89,C
000333,0.23,704143.57,C
002044,0.22,391425.39,Q
600521,0.21,145460.8,C
000651,0.19,601573.09,C
002001,0.18,214866.23,C
300142,0.16,154623.71,C
300314,0.16,28800.0,C
300049,0.15,26305.31,C
000858,0.15,388160.8,C
002563,0.15,269759.28,C
002223,0.15,100247.69,C
002019,0.15,123467.71,C
000403,0.15,73203.54,C
300181,0.14,60862.48,C
002675,0.14,80221.43,C
600436,0.14,60331.72,C
000915,0.13,23433.15,C
002352,0.13,455644.05,G
000895,0.13,346466.12,C
000516,0.13,227592.74,Q
000999,0.12,97890.0,C
600176,0.12,350230.68,C
600519,0.12,125619.78,C
603987,0.12,44160.9,C
002304,0.11,150698.8,C
000002,0.11,1161773.22,K
688202,0.11,6200.0,M
002683,0.11,74941.22,B
600004,0.09,236671.83,G
600660,0.09,250861.75,C
002390,0.09,166722.86,C
600196,0.08,256289.85,C
002793,0.08,146722.26,C
300639,0.08,23538.18,C
300244,0.08,62045.83,Q
600009,0.08,192695.84,G
600754,0.08,107004.41,H
300765,0.08,42000.0,C
600129,0.07,55689.07,C
600258,0.07,98771.55,H
300357,0.07,52358.4,C
603308,0.07,48796.21,C
600887,0.07,608262.48,C
300676,0.07,41391.43,M
600690,0.06,932991.31,C
002027,0.06,1467788.03,L
601318,0.06,1828024.14,J
300396,0.06,27603.0,C
002435,0.06,123598.3,C
603669,0.05,71344.0,C
300653,0.05,12000.0,C
603108,0.05,57953.63,F
300326,0.04,72297.63,C
300927,0.04,8020.0,C
300723,0.03,16089.51,C
300926,0.03,14213.34,C
603229,0.03,23920.64,C
300039,0.03,104600.0,C
300633,0.03,40383.55,C
002399,0.03,146729.62,C
603187,0.02,17214.34,C
300401,0.02,55100.76,C
300016,0.02,49449.45,C
603222,0.02,32000.0,C
002252,0.02,674078.79,C
605155,0.01,9600.0,C
605277,0.01,13344.0,C
300562,0.01,21465.33,C
300404,0.01,22661.95,M
000739,0.01,117852.35,C
