invCode,invPercentage,invCapStock,invIndustry
600036,4.82,2521984.56,J
002142,3.87,600801.63,J
000568,3.56,146475.25,C
000858,3.52,388160.8,C
603833,3.32,60153.19,C
600660,3.19,250861.75,C
601012,3.16,386639.48,C
000333,2.97,704143.57,C
/00700,2.93,959452.4331,X
000403,2.66,73203.54,C
300059,2.55,861313.65,J
000661,2.53,40472.03,C
/01658,2.52,9238396.7605,X
603899,2.43,92742.76,C
300750,2.4,232947.4,C
600690,2.4,932991.31,C
688122,2.4,44127.2,C
601628,2.21,2826470.5,J
002594,2.13,286114.29,C
000338,1.95,793387.39,C
600276,1.83,533171.7,C
600887,1.82,608262.48,C
/00268,1.82,346876.2571,X
000860,1.79,74176.7,C
002050,1.69,359160.15,C
600201,1.6,112624.02,C
000739,1.59,117852.35,C
/01810,1.53,2520379.1902,X
600754,1.41,107004.41,H
/00285,1.4,225320.45,X
002025,1.34,42900.0,C
600989,1.25,733336.0,C
688278,1.16,40680.0,C
002475,1.15,702258.39,C
688111,1.13,46100.0,I
/06969,1.03,593907.272,X
601899,1.02,2547324.05,B
000002,0.98,1161773.22,K
300760,0.88,121569.13,C
300593,0.78,16556.94,C
600196,0.74,256289.85,C
300144,0.73,261469.4,R
600031,0.72,848405.84,C
000671,0.71,413815.04,K
/03690,0.68,588852.281,X
000651,0.68,601573.09,C
600823,0.63,375116.83,K
600309,0.57,313974.66,C
600519,0.55,125619.78,C
300633,0.53,40383.55,C
300015,0.48,412151.8,Q
600859,0.45,77625.04,F
688018,0.41,8003.05,I
601933,0.14,951628.56,F
603259,0.12,245051.57,M
688063,0.11,15484.45,C
300595,0.11,60762.29,C
002739,0.1,223072.51,R
688658,0.03,45000.0,C
688330,0.03,10000.0,C
688286,0.03,5320.0,C
600741,0.02,315272.4,C
300896,0.02,21636.0,C
688589,0.02,10000.0,C
688617,0.02,6667.0,C
688077,0.01,8000.0,C
002001,0.01,214866.23,C
688219,0.01,45928.36,C
688618,0.01,5052.75,C
688679,0.01,13168.97,N
300926,0.01,14213.34,C
300919,0.01,56965.0,C
