invCode,invPercentage,invCapStock,invIndustry
300394,1.02,21699.27,C
300685,1.02,22180.8,C
300624,1.01,12994.7,I
002402,0.98,91401.69,C
002034,0.97,42136.5,N
002409,0.97,46285.35,C
002308,0.96,90621.47,C
002298,0.96,69150.59,I
002847,0.96,12936.0,C
300188,0.96,80672.68,I
300725,0.96,15361.52,C
300699,0.95,51835.0,C
300653,0.94,12000.0,C
000969,0.93,102600.81,C
002747,0.93,84026.43,C
601326,0.93,558741.2,G
300232,0.93,98225.4,C
600803,0.92,284585.36,D
002325,0.92,124990.67,E
002025,0.92,42900.0,C
300777,0.92,40001.0,C
002171,0.92,133367.95,C
002614,0.92,61867.08,C
000951,0.92,83919.24,C
601900,0.92,89587.66,R
600562,0.92,124185.78,C
603345,0.92,24442.44,C
002138,0.92,80631.84,C
601678,0.92,170240.16,C
002585,0.91,115627.81,C
002851,0.91,50190.75,C
300673,0.91,16976.67,C
002727,0.9,59619.05,F
300415,0.89,43560.0,C
601966,0.78,137351.24,C
002139,0.78,113521.68,C
300679,0.78,28080.0,C
600894,0.77,85994.69,C
002925,0.77,45972.73,C
002706,0.76,78473.69,C
002867,0.76,73081.56,F
300696,0.76,17877.0,C
600063,0.76,192589.47,C
002152,0.75,248338.29,C
603686,0.75,41565.57,C
000892,0.75,98098.05,R
600141,0.74,111939.27,C
002133,0.74,77414.42,K
002332,0.74,98920.49,C
600305,0.74,100295.6,C
002557,0.73,50700.0,C
300395,0.71,33794.88,C
000060,0.71,356968.53,C
000900,0.7,151782.83,G
002067,0.7,111120.1,C
300724,0.69,32122.0,C
002233,0.69,119227.5,C
002123,0.65,81154.11,I
603317,0.65,63044.44,C
600575,0.64,388626.11,G
300151,0.63,50250.0,C
002815,0.63,88254.68,C
300659,0.62,22668.91,I
300369,0.6,79810.06,I
600966,0.58,133684.43,C
002541,0.58,52371.89,C
300010,0.57,86832.46,I
603456,0.57,83140.61,C
603359,0.56,31864.0,N
002609,0.56,64427.64,I
002262,0.56,100766.29,C
000059,0.56,159944.25,C
600708,0.56,222863.67,K
002540,0.55,127052.95,C
002550,0.55,127987.5,C
600322,0.55,110570.0,K
603883,0.55,40873.21,F
002258,0.55,52438.07,C
600622,0.55,149968.54,K
002533,0.54,73413.59,C
603612,0.54,43466.28,C
002283,0.54,113484.04,C
600082,0.54,64611.58,K
002080,0.51,167812.36,C
600757,0.5,121365.03,R
603626,0.5,49088.55,C
603383,0.49,16825.05,I
603113,0.45,84856.08,C
600308,0.45,116756.14,C
600567,0.44,459560.24,C
002148,0.43,56577.37,I
000045,0.42,50777.23,C
600409,0.42,206434.94,C
300747,0.42,28800.0,C
603587,0.4,48120.0,C
600126,0.4,337718.91,C
603043,0.4,40399.62,C
300366,0.39,52557.62,I
300502,0.39,36220.45,C
300445,0.38,21638.01,C
600201,0.37,112624.02,C
603027,0.37,66567.53,C
300567,0.37,24668.33,C
002643,0.36,90913.32,C
300146,0.36,158102.06,C
300016,0.36,49449.45,C
300009,0.36,136538.8,C
600461,0.36,94803.84,D
603218,0.36,96760.4,C
002158,0.36,53488.18,C
601636,0.36,268621.69,C
600315,0.36,67796.95,C
002698,0.36,102255.0,C
600885,0.34,74476.16,C
002344,0.34,128274.5,L
603127,0.33,27082.03,M
603983,0.33,40181.96,C
002462,0.32,29170.71,F
000553,0.32,234412.13,C
603566,0.32,32149.6,C
603826,0.31,46800.0,C
600854,0.31,51945.85,C
600742,0.31,66912.1,C
603305,0.31,44703.85,C
601058,0.3,306417.48,C
002100,0.29,107514.99,C
600093,0.29,112244.75,L
300548,0.27,15050.76,C
603367,0.27,45335.3,C
300638,0.26,24190.42,C
300055,0.24,86518.48,E
600285,0.22,56780.9,C
603520,0.21,24490.47,C
300391,0.21,35033.61,C
002588,0.2,115688.4,C
603605,0.2,20111.69,C
002745,0.2,148416.64,C
300607,0.19,26616.84,C
002093,0.19,100750.0,I
002818,0.19,75173.93,L
000920,0.19,42200.0,C
002016,0.19,80909.56,K
603866,0.19,68015.27,C
002036,0.19,104789.68,C
002539,0.19,101010.0,C
002438,0.19,48575.62,C
000636,0.19,89523.31,C
600502,0.19,172116.03,E
002690,0.19,67600.0,C
300150,0.19,58510.61,I
300715,0.19,17075.2,C
300573,0.19,8236.54,C
601996,0.19,114562.28,C
002454,0.18,62858.16,C
600033,0.18,274440.0,G
002430,0.18,96460.38,C
000623,0.18,116304.15,C
600496,0.18,201287.43,C
002653,0.18,107447.96,C
600035,0.18,161011.59,G
603313,0.18,37511.57,C
300054,0.18,93302.22,C
000401,0.18,134752.29,C
002381,0.18,41157.23,C
002482,0.18,153727.97,E
300726,0.17,40010.0,C
000926,0.17,96246.25,K
002599,0.17,54791.98,C
000539,0.17,525028.4,D
300788,0.17,19015.15,R
300316,0.17,128568.94,C
300348,0.17,72147.95,I
002343,0.16,47494.97,R
300037,0.16,41079.29,C
300082,0.16,68009.82,C
002891,0.14,19607.51,C
600620,0.14,68667.71,S
002546,0.14,83404.91,C
300378,0.13,26626.74,I
002327,0.13,82705.9,C
000055,0.13,108827.9,C
002749,0.13,43636.85,C
002832,0.13,52407.51,C
601368,0.13,88297.31,D
600449,0.13,47818.1,C
002421,0.12,192462.92,I
603228,0.12,85322.96,C
000759,0.12,68102.15,F
002829,0.12,15468.5,C
600738,0.11,77346.45,F
603040,0.11,10330.58,C
600751,0.11,289933.78,F
603323,0.11,180306.88,J
600782,0.1,318872.27,C
600636,0.09,44693.69,C
603181,0.03,40600.0,C
