invCode,invPercentage,invCapStock,invIndustry
601012,5.93,386639.48,C
000636,5.69,89523.31,C
300274,4.96,145693.94,C
300568,4.76,44853.96,C
002049,4.55,60681.8,C
601865,4.31,214619.33,C
603799,4.28,121290.44,C
002027,4.13,1467788.03,L
300014,3.83,188886.54,C
300073,3.71,45362.05,C
603678,3.65,45985.17,C
603218,2.89,96760.4,C
002460,2.79,135592.22,C
000547,2.64,160542.16,C
603806,2.61,76955.24,C
002709,2.6,54612.94,C
688567,2.47,107066.97,C
002594,2.22,286114.29,C
300769,2.12,8962.47,C
002459,2.07,159533.25,C
603489,2.07,12031.5,C
601636,2.06,268621.69,C
603212,1.91,40001.0,C
002623,1.64,16000.0,C
688063,1.54,15484.45,C
002139,1.44,113521.68,C
300253,1.36,214151.33,I
300383,1.35,154313.99,I
300394,1.34,21699.27,C
600862,1.19,139304.91,C
603267,1.06,23147.6,C
002402,1.04,91401.69,C
688598,0.96,8000.0,C
002859,0.92,41132.95,C
688408,0.82,13571.55,C
688006,0.8,40100.0,C
300408,0.4,181690.6,C
300059,0.39,861313.65,J
688036,0.17,80000.0,C
603659,0.07,49602.84,C
300894,0.07,40500.0,C
688686,0.04,8247.57,C
300925,0.04,12947.01,I
688617,0.01,6667.0,C
300926,0.01,14213.34,C
300927,0.01,8020.0,C
003026,0.01,9976.0,C
