invCode,invPercentage,invCapStock,invIndustry
/00291,6.21,324417.6905,X
/00700,5.67,959452.4331,X
000333,4.99,704143.57,C
/03690,4.99,588852.281,X
/02313,4.25,150322.2397,X
/00667,4.18,219696.0206,X
600519,3.49,125619.78,C
/01093,2.99,1197376.9732,X
688526,2.9,46500.0,C
000858,2.81,388160.8,C
/01801,2.72,145560.0997,X
/01579,2.54,104690.0,X
/01336,2.45,311954.66,X
/02382,2.37,109684.97,X
/00175,2.34,981870.154,X
/06169,2.28,335513.9983,X
/02269,2.27,421014.8571,X
/00966,1.95,359401.8538,X
/02020,1.81,270332.9,X
/00772,1.79,101578.1716,X
002475,1.77,702258.39,C
/06862,1.76,530000.0,X
/02018,1.76,120850.0,X
/00762,1.7,3059812.4345,X
/00839,1.54,227255.2,X
000895,1.48,346466.12,C
000596,1.43,50360.0,C
000568,1.38,146475.25,C
/00880,1.28,568141.4293,X
/00388,1.25,126783.6895,X
/01896,1.21,113909.6201,X
/01999,1.19,395879.52,X
002557,0.99,50700.0,C
600809,0.98,87152.83,C
/00027,0.89,435010.6651,X
/00941,0.81,2047548.2897,X
/02001,0.64,158556.154,X
002705,0.59,82672.78,C
/01177,0.06,1886149.923,X
