invCode,invPercentage,invCapStock,invIndustry
601318,8.34,1828024.14,J
600036,8.19,2521984.56,J
600519,7.92,125619.78,C
601166,5.56,2077419.08,J
601888,5.03,195247.55,L
600031,4.41,848405.84,C
601601,3.56,962034.15,J
603259,3.53,245051.57,M
600887,3.52,608262.48,C
600276,3.36,533171.7,C
601088,2.47,1986852.0,B
600000,2.41,2935214.09,J
600690,2.22,932991.31,C
600703,2.14,447934.13,C
600104,2.03,1168346.14,C
600309,1.88,313974.66,C
000858,1.85,388160.8,C
000617,1.84,1264207.91,J
600588,1.6,327082.98,I
601939,1.49,25001097.75,J
601211,1.49,890844.83,J
601066,1.47,775669.48,J
601012,1.32,386639.48,C
603288,1.27,324044.32,C
300059,1.25,861313.65,J
600030,1.19,1292677.6,J
600048,1.15,1196949.33,K
603501,1.1,86759.94,C
300760,1.01,121569.13,C
601818,0.85,5403190.98,J
000786,0.76,168950.78,C
600023,0.64,1360069.0,D
603369,0.59,125450.0,C
002415,0.58,934341.72,C
600019,0.56,2226858.95,C
603139,0.51,9988.0,C
601336,0.41,311954.66,J
300715,0.41,17075.2,C
000001,0.38,1940591.82,J
600901,0.32,298665.0,J
002423,0.27,230410.56,J
002671,0.25,56693.04,C
300679,0.24,28080.0,C
603001,0.23,40098.0,C
603658,0.23,45097.87,C
000783,0.23,552962.33,J
002142,0.14,600801.63,J
603937,0.11,20888.0,C
000719,0.06,102320.37,R
600109,0.05,302435.93,J
603117,0.04,63874.11,L
300628,0.03,90228.35,C
