invCode,invPercentage,invCapStock,invIndustry
600519,5.99,125619.78,C
601318,5.48,1828024.14,J
600036,5.26,2521984.56,J
000858,2.73,388160.8,C
601888,2.68,195247.55,L
002475,2.55,702258.39,C
002142,2.4,600801.63,J
000333,2.21,704143.57,C
603259,2.1,245051.57,M
600426,2.03,162665.98,C
002415,1.95,934341.72,C
300750,1.8,232947.4,C
600031,1.8,848405.84,C
300760,1.76,121569.13,C
603288,1.41,324044.32,C
600570,1.37,104409.08,I
601166,1.32,2077419.08,J
002179,1.22,110088.37,C
002352,1.21,455644.05,G
600900,1.21,2274185.92,D
600436,1.19,60331.72,C
300015,1.11,412151.8,Q
300059,1.09,861313.65,J
600588,1.09,327082.98,I
600176,1.07,350230.68,C
002410,1.07,118701.24,I
002714,1.07,375933.03,A
300413,1.04,178037.75,R
002120,1.0,289912.22,G
600309,0.99,313974.66,C
600276,0.99,533171.7,C
000651,0.97,601573.09,C
002271,0.95,234773.72,C
600030,0.94,1292677.6,J
601688,0.85,907665.0,J
000786,0.79,168950.78,C
600887,0.77,608262.48,C
002050,0.7,359160.15,C
601799,0.62,27615.52,C
300357,0.59,52358.4,C
601100,0.58,130536.0,C
600809,0.56,87152.83,C
000538,0.55,127740.33,C
600009,0.55,192695.84,G
603501,0.53,86759.94,C
002311,0.52,166121.08,C
002241,0.47,341632.1,C
603899,0.46,92742.76,C
600763,0.46,32064.0,Q
601111,0.42,1452481.52,G
300124,0.4,171972.34,C
002032,0.39,82108.39,C
300014,0.36,188886.54,C
300274,0.35,145693.94,C
603658,0.34,45097.87,C
603882,0.33,45948.76,Q
300347,0.33,87248.35,Q
601899,0.33,2547324.05,B
002607,0.31,616739.94,P
300782,0.31,18531.15,C
002594,0.3,286114.29,C
603799,0.28,121290.44,C
300777,0.28,40001.0,C
002821,0.26,24262.67,C
300699,0.24,51835.0,C
300207,0.24,157462.69,C
603517,0.22,60863.07,C
002601,0.21,223961.03,C
600521,0.19,145460.8,C
603338,0.18,48548.56,C
600754,0.17,107004.41,H
300122,0.16,160000.0,C
688008,0.14,113103.03,C
300999,0.13,542159.15,C
300012,0.11,166513.57,M
