invCode,invPercentage,invCapStock,invIndustry
002142,9.51,600801.63,J
300059,9.47,861313.65,J
601318,9.4,1828024.14,J
601601,6.99,962034.15,J
600660,6.91,250861.75,C
600030,5.03,1292677.6,J
002430,5.01,96460.38,C
000001,4.97,1940591.82,J
601899,4.81,2547324.05,B
601336,4.66,311954.66,J
601668,4.66,4196507.15,E
600893,3.0,266559.42,C
601166,2.95,2077419.08,J
000547,2.85,160542.16,C
600760,2.46,140038.93,C
601995,2.38,482725.69,J
002064,2.02,463351.92,C
600926,1.96,593020.04,J
000776,1.93,762108.77,J
688122,1.53,44127.2,C
600183,1.03,229082.01,C
002241,0.18,341632.1,C
600399,0.14,197210.0,C
300073,0.12,45362.05,C
002600,0.12,705795.41,C
300274,0.07,145693.94,C
300999,0.03,542159.15,C
300896,0.02,21636.0,C
300891,0.02,40000.0,C
003029,0.02,18040.0,I
003028,0.02,10960.0,C
605186,0.02,13600.0,C
605179,0.02,40100.0,C
605500,0.01,20000.0,C
605377,0.01,20386.67,C
605183,0.01,41401.8,C
003020,0.01,9264.0,F
003025,0.01,8039.0,C
605155,0.01,9600.0,C
300890,0.01,10000.0,C
300895,0.01,9697.02,I
605299,0.01,41149.9,C
605277,0.01,13344.0,C
300877,0.01,12000.0,C
300872,0.01,22468.2,I
300879,0.01,16000.0,C
003027,0.01,8667.0,N
003030,0.01,12478.0,C
300881,0.01,10000.0,C
300882,0.01,15725.34,C
300876,0.01,9600.0,C
300886,0.01,5735.0,C
300892,0.01,10000.0,F
003031,0.01,10666.67,C
300878,0.01,8043.91,C
300861,0.01,40001.0,C
300887,0.01,7600.0,M
