invCode,invPercentage,invCapStock,invIndustry
600519,5.57,125619.78,C
000858,3.81,388160.8,C
600036,3.64,2521984.56,J
300347,3.3,87248.35,Q
000333,3.16,704143.57,C
601318,2.74,1828024.14,J
002475,2.58,702258.39,C
002460,2.21,135592.22,C
300750,2.08,232947.4,C
600031,1.95,848405.84,C
002891,1.84,19607.51,C
601166,1.73,2077419.08,J
601100,1.6,130536.0,C
601012,1.45,386639.48,C
300014,1.37,188886.54,C
002352,1.37,455644.05,G
600309,1.36,313974.66,C
601888,1.33,195247.55,L
600660,1.22,250861.75,C
603899,1.21,92742.76,C
600570,1.2,104409.08,I
603713,1.04,16448.44,G
300725,0.98,15361.52,C
600438,0.97,450154.82,C
002568,0.97,53585.24,C
000568,0.97,146475.25,C
000002,0.96,1161773.22,K
002714,0.95,375933.03,A
603737,0.91,26888.39,C
002594,0.89,286114.29,C
300122,0.86,160000.0,C
600900,0.86,2274185.92,D
002311,0.83,166121.08,C
600809,0.82,87152.83,C
600104,0.77,1168346.14,C
300760,0.76,121569.13,C
300059,0.76,861313.65,J
300012,0.75,166513.57,M
603345,0.74,24442.44,C
603259,0.72,245051.57,M
600030,0.67,1292677.6,J
000338,0.65,793387.39,C
002007,0.65,182436.67,C
000001,0.64,1940591.82,J
603986,0.63,47439.65,C
300413,0.62,178037.75,R
300751,0.61,5724.83,C
601688,0.61,907665.0,J
600862,0.61,139304.91,C
002511,0.59,131148.71,C
002025,0.58,42900.0,C
002142,0.58,600801.63,J
688008,0.58,113103.03,C
601899,0.57,2547324.05,B
601966,0.54,137351.24,C
600276,0.54,533171.7,C
600999,0.52,869652.68,J
300124,0.52,171972.34,C
002756,0.52,40595.02,C
600690,0.52,932991.31,C
600298,0.52,82408.09,C
002179,0.52,110088.37,C
600346,0.48,703909.98,C
002415,0.47,934341.72,C
000651,0.46,601573.09,C
601601,0.46,962034.15,J
000661,0.45,40472.03,C
300737,0.44,63537.16,C
002271,0.42,234773.72,C
002241,0.42,341632.1,C
000725,0.42,3479839.88,C
002920,0.42,55000.0,C
603317,0.41,63044.44,C
600893,0.39,266559.42,C
601398,0.39,35640625.71,J
688036,0.38,80000.0,C
600323,0.38,76669.99,N
600426,0.38,162665.98,C
600741,0.38,315272.4,C
688188,0.37,10000.0,I
002372,0.37,159211.3,C
600176,0.37,350230.68,C
000768,0.34,276864.51,C
600009,0.34,192695.84,G
000157,0.33,866661.3,C
300118,0.33,90135.99,C
002050,0.32,359160.15,C
603799,0.31,121290.44,C
002493,0.31,675035.0,C
002410,0.31,118701.24,I
600837,0.3,1306420.0,J
688012,0.3,53486.22,C
603501,0.3,86759.94,C
601919,0.29,1225952.92,G
603678,0.29,45985.17,C
600196,0.29,256289.85,C
601799,0.28,27615.52,C
002812,0.28,88727.29,C
600966,0.28,133684.43,C
603806,0.27,76955.24,C
600585,0.27,529930.26,C
603027,0.26,66567.53,C
300661,0.26,15644.19,C
300724,0.25,32122.0,C
600038,0.22,58947.67,C
603185,0.22,27529.88,C
601628,0.22,2826470.5,J
000786,0.21,168950.78,C
601633,0.2,917595.33,C
688050,0.2,10513.93,C
600588,0.19,327082.98,I
000100,0.19,1403078.84,C
601689,0.18,110204.66,C
601225,0.18,1000000.0,B
300863,0.12,5523.0,C
601066,0.12,775669.48,J
688185,0.11,24744.99,C
688596,0.06,25650.0,C
300865,0.04,9568.0,C
300999,0.04,542159.15,C
688077,0.04,8000.0,C
688309,0.03,8001.07,C
688560,0.03,16408.77,C
688160,0.03,8400.0,C
688056,0.02,6700.0,C
688617,0.02,6667.0,C
688618,0.02,5052.75,C
300896,0.02,21636.0,C
300926,0.01,14213.34,C
300927,0.01,8020.0,C
300867,0.01,27174.11,N
300877,0.01,12000.0,C
300900,0.01,21024.0,C
300872,0.01,22468.2,I
003026,0.01,9976.0,C
300878,0.01,8043.91,C
300891,0.01,40000.0,C
003029,0.01,18040.0,I
003028,0.01,10960.0,C
300871,0.01,11050.7,C
605179,0.01,40100.0,C
300898,0.01,12400.0,C
300892,0.01,10000.0,F
300909,0.01,10090.67,C
300873,0.01,13333.33,G
