invCode,invPercentage,invCapStock,invIndustry
002493,7.43,675035.0,C
601233,7.2,228753.1,C
601899,7.15,2547324.05,B
002460,7.03,135592.22,C
600309,6.4,313974.66,C
601168,6.07,238300.0,B
601012,5.97,386639.48,C
600438,5.33,450154.82,C
600426,4.79,162665.98,C
601636,4.09,268621.69,C
002601,3.79,223961.03,C
600176,3.6,350230.68,C
600989,2.87,733336.0,C
000301,2.38,483486.39,C
002597,2.35,56090.33,C
002271,2.29,234773.72,C
002409,2.1,46285.35,C
002643,2.04,90913.32,C
300274,1.95,145693.94,C
002791,1.77,32154.0,C
002064,1.7,463351.92,C
688063,1.62,15484.45,C
002648,1.6,122860.53,C
603799,1.58,121290.44,C
603113,1.0,84856.08,C
688127,0.03,40284.5,C
300926,0.01,14213.34,C
300927,0.01,8020.0,C
003026,0.01,9976.0,C
300891,0.01,40000.0,C
003029,0.01,18040.0,I
003028,0.01,10960.0,C
