invCode,invPercentage,invCapStock,invIndustry
300274,8.29,145693.94,C
600486,5.7,30989.89,C
600660,5.68,250861.75,C
600519,5.13,125619.78,C
002643,4.7,90913.32,C
600399,4.04,197210.0,C
000661,3.8,40472.03,C
601601,3.56,962034.15,J
600309,3.38,313974.66,C
600176,3.37,350230.68,C
300014,3.32,188886.54,C
601012,3.15,386639.48,C
000739,3.03,117852.35,C
300316,2.81,128568.94,C
600031,2.77,848405.84,C
002254,2.41,68439.45,C
600872,2.16,79663.72,C
000596,1.98,50360.0,C
002080,1.95,167812.36,C
601166,1.79,2077419.08,J
300750,1.71,232947.4,C
000786,1.65,168950.78,C
002430,1.5,96460.38,C
002594,1.44,286114.29,C
600884,1.4,162800.92,C
002241,1.31,341632.1,C
600406,1.2,462149.38,I
601168,1.14,238300.0,B
000913,1.09,45353.6,C
603456,1.07,83140.61,C
603369,0.97,125450.0,C
688598,0.91,8000.0,C
601318,0.88,1828024.14,J
002475,0.76,702258.39,C
600741,0.68,315272.4,C
000636,0.61,89523.31,C
603308,0.5,48796.21,C
002507,0.49,78935.72,C
300037,0.46,41079.29,C
601965,0.42,98984.18,M
002709,0.3,54612.94,C
300122,0.19,160000.0,C
601995,0.15,482725.69,J
688063,0.13,15484.45,C
688065,0.1,41668.2,C
688027,0.06,8000.0,C
688686,0.05,8247.57,C
300919,0.04,56965.0,C
688311,0.04,11467.0,C
300999,0.04,542159.15,C
688658,0.03,45000.0,C
688165,0.03,52178.0,C
300894,0.03,40500.0,C
688519,0.03,23440.0,C
688330,0.02,10000.0,C
300896,0.02,21636.0,C
688127,0.02,40284.5,C
300925,0.01,12947.01,I
300922,0.01,11200.8,C
688555,0.01,8311.0,I
688077,0.01,8000.0,C
300920,0.01,10000.0,C
688678,0.01,17335.0,C
688560,0.01,16408.77,C
688698,0.01,18000.0,C
688618,0.01,5052.75,C
