invCode,invPercentage,invCapStock,invIndustry
600809,8.33,87152.83,C
600519,7.77,125619.78,C
000858,7.41,388160.8,C
000568,6.73,146475.25,C
600887,6.57,608262.48,C
603589,6.16,60000.0,C
600882,6.14,41530.9,C
002568,5.19,53585.24,C
/00291,4.68,324417.6905,X
600305,4.4,100295.6,C
002507,4.28,78935.72,C
002304,4.16,150698.8,C
603288,2.84,324044.32,C
/09633,2.44,1124646.64,X
600600,2.15,136418.28,C
603755,1.86,9861.37,C
603369,1.6,125450.0,C
603345,1.54,24442.44,C
/00168,0.82,136418.2795,X
601995,0.73,482725.69,J
688063,0.12,15484.45,C
688686,0.06,8247.57,C
688698,0.04,18000.0,C
688618,0.03,5052.75,C
003028,0.01,10960.0,C
605186,0.01,13600.0,C
605179,0.01,40100.0,C
