invCode,invPercentage,invCapStock,invIndustry
300750,9.65,232947.4,C
600519,9.37,125619.78,C
600887,7.04,608262.48,C
688526,4.98,46500.0,C
603267,4.94,23147.6,C
603799,4.88,121290.44,C
600690,4.78,932991.31,C
688301,4.76,7254.78,C
601633,3.43,917595.33,C
002594,3.05,286114.29,C
600760,3.04,140038.93,C
688396,2.92,121592.52,C
688208,2.84,45000.0,C
605111,2.43,10120.0,C
600893,2.34,266559.42,C
300253,2.22,214151.33,I
603290,2.17,16000.0,C
000547,2.05,160542.16,C
688580,2.04,6834.67,C
600660,1.99,250861.75,C
601966,1.98,137351.24,C
603236,1.97,11182.37,C
300502,1.96,36220.45,C
603881,1.95,23494.8,I
300888,1.91,42649.23,C
688617,0.03,6667.0,C
003029,0.02,18040.0,I
003028,0.02,10960.0,C
