invCode,invPercentage,invCapStock,invIndustry
/00700,8.17,959452.4331,000000
601888,7.73,195247.55,801210
002475,5.75,702258.39,801080
300750,4.2,232947.4,801730
000568,3.64,146475.25,801120
000858,3.18,388160.8,801120
600519,3.02,125619.78,801120
/02020,2.88,270332.9,000000
002352,2.87,455644.05,801170
000333,2.79,704143.57,801110
300760,2.62,121569.13,801150
600036,2.54,2521984.56,801780
300014,2.53,188886.54,801730
603259,2.5,245051.57,801150
/03690,2.26,588852.281,000000
002078,2.07,262468.04,801140
600276,2.03,533171.7,801150
000786,1.88,168950.78,801710
688122,1.79,44127.2,801050
002001,1.79,214866.23,801150
601318,1.76,1828024.14,801790
601601,1.48,962034.15,801790
603129,1.37,13437.82,801880
601012,1.33,386639.48,801730
/02269,1.26,421014.8571,000000
603882,1.16,45948.76,801150
600031,1.06,848522.14,801890
002142,1.0,600801.63,801780
002384,0.82,170986.73,801080
600183,0.79,229135.54,801080
/00268,0.79,346876.2571,000000
603678,0.75,45985.35,801740
002920,0.57,55000.0,801750
688002,0.52,44500.0,801080
002938,0.48,231143.08,801080
002555,0.45,221786.43,801760
/06862,0.45,530000.0,000000
002821,0.43,24262.67,801150
601689,0.4,110204.66,801880
688169,0.36,6666.67,801890
/09922,0.34,145341.0,000000
300699,0.26,51835.0,801030
688016,0.26,7197.81,801150
603229,0.2,23920.64,801150
/06969,0.2,596114.472,000000
/00981,0.19,789919.8076,000000
603517,0.14,60863.07,801120
/01801,0.12,145560.0997,000000
688608,0.02,12000.0,801080
300999,0.02,542159.15,801010
688318,0.02,6667.0,801750
688057,0.01,27600.0,801890
688686,0.01,8247.57,801890
300919,0.01,56965.0,801030
688588,0.01,40001.0,801750
688658,0.01,45000.0,801150
688165,0.01,52178.0,801890
