invCode,invPercentage,invCapStock,invIndustry
/00700,4.95,959452.4331,000000
/03690,4.66,588852.281,000000
/01579,3.98,104690.0,000000
/01810,3.83,2520408.8702,000000
/00268,3.14,346876.2571,000000
002352,2.91,455644.05,801170
603259,2.7,245051.57,801150
600519,2.68,125619.78,801120
601100,2.53,130536.0,801890
002008,2.49,106707.21,801080
002475,2.48,702258.39,801080
600584,2.27,160287.46,801080
601888,2.12,195247.55,801210
000661,2.06,40472.03,801150
/06186,1.85,893334.0,000000
603730,1.47,57953.24,801880
603737,1.29,26888.39,801030
/00388,1.28,126783.6895,000000
000860,1.26,74176.7,801120
002821,1.2,24262.67,801150
600763,1.07,32064.0,801150
000333,1.04,704143.57,801110
000858,1.03,388160.8,801120
002078,0.91,262468.04,801140
600031,0.91,848522.14,801890
300750,0.82,232947.4,801730
300012,0.65,166513.57,801230
603313,0.57,37511.57,801140
600036,0.5,2521984.56,801780
000651,0.45,601573.09,801110
/09633,0.38,1124646.64,000000
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
605179,0.01,40100.0,801120
