invCode,invPercentage,invCapStock,invIndustry
300639,7.05,23538.18,801150
601100,6.61,130536.0,801890
603338,6.51,48548.56,801890
688139,5.7,31707.18,801150
000333,4.49,704143.57,801110
300285,4.22,100381.03,801030
300482,4.18,34257.09,801150
002706,3.9,78473.69,801730
600690,3.42,934822.82,801110
002833,3.41,21644.29,801890
000656,3.32,533971.58,801180
600305,3.11,100295.6,801120
603583,2.72,27279.7,801730
002884,2.61,25388.23,801890
300206,2.6,58172.18,801150
603489,2.58,12031.5,801730
002901,2.47,40223.58,801150
600585,2.35,529930.26,801710
603027,2.07,66567.53,801120
688169,2.06,6666.67,801890
002242,1.74,76716.9,801110
300725,1.74,15361.52,801150
603218,1.35,96760.4,801730
300685,1.32,22180.8,801150
002677,1.12,64605.16,801110
300379,1.07,28374.91,801750
688202,1.06,6200.0,801150
000858,1.02,388160.8,801120
600031,1.02,848522.14,801890
603949,0.88,20980.61,801030
300788,0.87,19015.15,801760
601799,0.7,27615.52,801880
002803,0.68,37840.93,801140
300316,0.53,128568.94,801730
300816,0.47,8000.0,801880
002832,0.38,53492.78,801130
603127,0.35,27082.03,801150
300385,0.21,33314.59,801890
601995,0.2,482725.69,801790
605099,0.18,40225.2,801140
688356,0.16,6000.0,801150
688027,0.08,8000.0,801770
300999,0.06,542159.15,801010
688301,0.05,7254.78,801150
688508,0.04,11280.0,801080
300896,0.03,21636.0,801150
688595,0.02,10000.0,801080
688215,0.01,4004.0,801890
300867,0.01,27174.11,801160
