invCode,invPercentage,invCapStock,invIndustry
601012,5.93,386639.48,801730
000636,5.69,89523.31,801080
300274,4.96,145693.94,801730
300568,4.76,44853.96,801030
002049,4.55,60681.8,801080
601865,4.31,214619.33,801710
603799,4.28,121290.44,801050
002027,4.13,1467788.03,801760
300014,3.83,188886.54,801730
300073,3.71,45362.05,801030
603678,3.65,45985.35,801740
603218,2.89,96760.4,801730
002460,2.79,135592.87,801050
000547,2.64,160542.16,801740
603806,2.61,76955.24,801730
002709,2.6,54612.94,801030
688567,2.47,107066.97,801730
002594,2.22,286114.29,801880
300769,2.12,8962.47,801030
002459,2.07,159533.25,801730
603489,2.07,12031.5,801730
601636,2.06,268621.69,801710
603212,1.91,40001.0,801730
002623,1.64,16000.0,801710
688063,1.54,15484.45,801730
002139,1.44,114614.94,801080
300253,1.36,214151.33,801750
300383,1.35,154313.99,801770
300394,1.34,21699.27,801770
600862,1.19,139304.91,801740
603267,1.06,23147.6,801740
002402,1.04,91401.69,801080
688598,0.96,8000.0,801050
002859,0.92,41132.95,801080
688408,0.82,13571.55,801730
688006,0.8,40100.0,801890
300408,0.4,181690.6,801080
300059,0.39,861313.65,801790
688036,0.17,80000.0,801080
603659,0.07,49602.84,801730
300894,0.07,40500.0,801110
688686,0.04,8247.57,801890
300925,0.04,12947.01,801750
688617,0.01,6667.0,801150
300926,0.01,14213.34,801880
300927,0.01,8020.0,801030
003026,0.01,9976.0,801080
