invCode,invPercentage,invCapStock,invIndustry
002563,10.03,269759.28,801130
002044,9.38,391425.39,801150
603883,8.97,40873.21,801150
603987,8.76,44160.9,801150
002019,8.27,123467.71,801150
000733,6.41,51480.56,801080
603308,6.22,48796.21,801890
002683,5.93,74941.22,801030
603179,5.85,36907.81,801880
002291,4.79,73848.71,801130
688333,4.12,8000.0,801890
603855,3.63,33764.0,801890
600466,2.6,303493.04,801180
603989,2.48,39787.74,801080
002390,2.12,166722.86,801150
002675,1.97,80221.43,801150
002560,1.6,52669.15,801730
002452,0.41,53302.5,801730
688036,0.33,80000.0,801080
002832,0.2,53492.78,801130
601995,0.09,482725.69,801790
688536,0.07,8000.0,801080
688256,0.07,40010.0,801080
300999,0.05,542159.15,801010
688017,0.03,12041.67,801890
300896,0.01,21636.0,801150
300862,0.01,13186.99,801890
688127,0.01,40284.5,801080
688500,0.01,7427.45,801750
300880,0.01,13336.0,801730
300865,0.01,9568.0,801890
688093,0.01,17200.0,801080
688555,0.01,8311.0,801750
