invCode,invPercentage,invCapStock,invIndustry
002624,4.98,193996.81,801760
002352,4.13,455644.05,801170
300059,3.71,861313.65,801790
300760,3.68,121569.13,801150
603259,3.56,245051.57,801150
600862,3.32,139304.91,801740
600519,3.16,125619.78,801120
300122,3.12,160000.0,801150
300699,3.11,51835.0,801030
000547,2.99,160542.16,801740
000860,2.84,74176.7,801120
002049,2.6,60681.8,801080
/00175,2.59,981870.154,000000
002025,2.58,42900.0,801740
600079,2.37,163307.19,801150
000636,2.18,89523.31,801080
601877,2.12,214997.36,801730
002304,2.11,150698.8,801120
/03690,1.99,588852.281,000000
/06098,1.94,299331.4308,000000
/01066,1.94,452233.2324,000000
600885,1.76,74476.16,801730
000738,1.2,114564.23,801740
601899,1.14,2547324.05,801050
603517,1.14,60863.07,801120
/00981,0.97,789919.8076,000000
300395,0.6,33794.88,801050
300482,0.3,34257.09,801150
600161,0.27,125444.02,801150
603939,0.2,55297.2,801150
300558,0.19,41316.29,801150
/01801,0.17,145560.0997,000000
603882,0.16,45948.76,801150
603233,0.15,65862.12,801150
688029,0.14,13334.0,801150
002821,0.14,24262.67,801150
300759,0.14,79438.75,801150
300630,0.11,43702.93,801150
600529,0.1,59496.77,801150
300151,0.1,50250.0,801890
000739,0.1,117852.35,801150
688016,0.1,7197.81,801150
300015,0.09,412151.8,801150
600763,0.09,32064.0,801150
603392,0.09,43360.0,801150
002901,0.05,40223.58,801150
600276,0.04,533171.7,801150
688063,0.02,15484.45,801730
688608,0.02,12000.0,801080
300999,0.02,542159.15,801010
688686,0.01,8247.57,801890
/06855,0.01,25273.3273,000000
