invCode,invPercentage,invCapStock,invIndustry
/01810,4.99,2520408.8702,000000
/01999,4.91,395879.52,000000
/00700,4.7,959452.4331,000000
603486,4.02,57254.4,801890
000858,3.86,388160.8,801120
300558,3.71,41316.29,801150
603259,3.33,245051.57,801150
600988,3.24,166391.14,801050
600132,2.96,48397.12,801120
/06186,2.93,893334.0,000000
600519,2.71,125619.78,801120
/00175,2.64,981870.154,000000
000568,2.46,146475.25,801120
/03690,2.36,588852.281,000000
/02269,2.36,421014.8571,000000
002960,2.19,24621.0,801890
002049,2.09,60681.8,801080
000799,2.06,32492.9,801120
300122,2.06,160000.0,801150
/00291,2.03,324417.6905,000000
/01579,1.99,104690.0,000000
300760,1.96,121569.13,801150
/06690,1.93,932991.3081,000000
/01772,1.92,135592.8726,000000
601888,1.82,195247.55,801210
600399,1.64,197210.0,801040
600966,1.57,133684.43,801140
688122,1.5,44127.2,801050
603658,1.49,45097.87,801150
/02500,1.4,44101.1443,000000
603517,1.38,60863.07,801120
002389,1.23,94606.27,801740
300395,1.19,33794.88,801050
600882,1.05,41530.9,801120
688363,1.04,48000.0,801150
603613,1.02,23717.26,801760
/00268,1.01,346876.2571,000000
300724,0.97,32122.0,801890
/01347,0.92,130011.9287,000000
300896,0.89,21636.0,801150
601965,0.72,98984.18,801880
601995,0.57,482725.69,801790
/06969,0.47,593907.272,000000
688608,0.06,12000.0,801080
300999,0.03,542159.15,801010
688129,0.03,12000.0,801030
688617,0.02,6667.0,801150
688699,0.01,7436.8,801080
300926,0.01,14213.34,801880
300927,0.01,8020.0,801030
003026,0.01,9976.0,801080
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
605179,0.01,40100.0,801120
300898,0.01,12400.0,801120
