invCode,invPercentage,invCapStock,invIndustry
002594,9.35,286114.29,801880
600104,9.1,1168346.14,801880
603678,9.0,45985.35,801740
600765,8.99,93968.08,801740
000333,8.83,704143.57,801110
603267,8.05,23147.6,801740
300220,7.81,15120.0,801080
002466,7.74,147709.94,801050
002475,4.38,702258.39,801080
000528,3.75,147524.09,801890
002571,2.92,39195.07,801140
002371,1.63,49644.58,801080
601995,1.57,482725.69,801790
688586,0.16,40374.45,801740
688379,0.11,8800.0,801890
300869,0.09,40179.68,801150
300999,0.04,542159.15,801010
300896,0.03,21636.0,801150
300870,0.02,10120.0,801730
300891,0.02,40000.0,801030
003029,0.02,18040.0,801750
003028,0.02,10960.0,801080
605186,0.02,13600.0,801890
605179,0.02,40100.0,801120
605500,0.01,20000.0,801140
605377,0.01,20386.67,801140
300890,0.01,10000.0,801030
003020,0.01,9264.0,801150
605183,0.01,41401.8,801030
605258,0.01,8800.0,801080
003023,0.01,8103.2,801110
300877,0.01,12000.0,801130
603087,0.01,56154.0,801150
003025,0.01,8039.0,801890
605155,0.01,9600.0,801030
003004,0.01,8184.0,801750
300872,0.01,22468.2,801750
300879,0.01,16000.0,801890
300893,0.01,10000.0,801880
300876,0.01,9600.0,801030
605299,0.01,41149.9,801140
300881,0.01,10000.0,801040
300892,0.01,10000.0,801120
003027,0.01,8667.0,801160
605277,0.01,13344.0,801730
300861,0.01,40001.0,801890
300887,0.01,7600.0,801230
300878,0.01,8043.91,801150
003030,0.01,12478.0,801120
300860,0.01,13694.07,801210
300868,0.01,12800.0,801080
300873,0.01,13333.33,801170
300886,0.01,5735.0,801030
300864,0.01,4800.0,801160
003031,0.01,10666.67,801770
