invCode,invPercentage,invCapStock,invIndustry
688111,6.57,46100.0,801750
002607,5.66,616739.94,801760
300896,5.3,21636.0,801150
689009,5.3,0.0,801880
300014,5.03,188886.54,801730
002049,4.83,60681.8,801080
600460,4.64,131206.16,801080
300274,4.64,145693.94,801730
300648,4.39,14778.39,801890
601012,4.2,386639.48,801730
603801,3.96,22333.34,801140
688519,3.88,23440.0,801080
000636,3.87,89523.31,801080
600399,3.69,197210.0,801040
002850,3.54,23292.05,801730
600438,3.05,450154.82,801730
688608,2.71,12000.0,801080
300750,2.43,232947.4,801730
002612,2.12,44244.54,801130
002497,2.01,115256.25,801030
300623,2.0,49100.22,801080
688408,1.82,13571.55,801730
002709,1.78,54612.94,801030
002759,1.41,40215.26,801110
300919,1.28,56965.0,801030
603659,1.08,49602.84,801730
603993,0.99,2159924.06,801050
300825,0.58,30565.87,801880
000615,0.49,78118.03,801180
603180,0.42,10326.0,801140
603986,0.36,47439.65,801080
688185,0.18,24744.99,801150
603730,0.07,57953.24,801880
300999,0.05,542159.15,801010
688658,0.03,45000.0,801150
300863,0.03,5523.0,801880
688277,0.03,41844.26,801150
688017,0.02,12041.67,801890
688510,0.02,25838.26,801740
300880,0.01,13336.0,801730
688379,0.01,8800.0,801890
300869,0.01,40179.68,801150
605376,0.01,26160.0,801050
