invCode,invPercentage,invCapStock,invIndustry
300750,8.7,232947.4,801730
600809,8.17,87152.83,801120
000661,7.77,40472.03,801150
600763,7.3,32064.0,801150
300014,6.11,188886.54,801730
002812,5.13,88762.98,801030
300601,4.82,68637.06,801150
600409,4.64,206434.94,801030
300347,4.15,87248.35,801150
002568,3.83,53585.24,801120
002460,3.1,135592.87,801050
002001,3.05,214866.23,801150
002466,2.97,147709.94,801050
300450,2.63,90732.25,801890
603027,2.27,66567.53,801120
603338,1.9,48548.56,801890
002791,1.57,32154.0,801710
002821,1.48,24262.67,801150
603288,0.79,324044.32,801120
603317,0.55,63044.44,801120
688169,0.15,6666.67,801890
