invCode,invPercentage,invCapStock,invIndustry
601318,2.2,1828024.14,801790
600519,1.53,125619.78,801120
600760,1.39,140038.93,801740
002414,1.36,159185.29,801080
600893,1.18,266559.42,801740
601985,1.13,1745601.78,801160
000738,1.08,114564.23,801740
601377,0.99,669667.17,801790
002714,0.89,375933.03,801010
601601,0.87,962034.15,801790
600958,0.84,699365.58,801790
300059,0.84,861313.65,801790
600019,0.8,2226858.95,801040
601633,0.8,917595.33,801880
601881,0.79,1013725.88,801790
000002,0.78,1161773.22,801180
600390,0.74,449806.55,801790
601919,0.74,1225952.92,801170
600309,0.74,313974.66,801030
601066,0.74,775669.48,801790
600089,0.74,371431.28,801730
601818,0.73,5403191.38,801780
002958,0.73,555557.34,801780
000858,0.73,388160.8,801120
601998,0.73,4893483.96,801780
600606,0.72,1216815.44,801180
000166,0.72,2503994.46,801790
300482,0.72,34257.09,801150
000783,0.71,552993.94,801790
601229,0.71,1420652.87,801780
300369,0.71,79810.06,801750
300122,0.71,160000.0,801150
300408,0.71,181690.6,801080
300033,0.7,53760.0,801750
000728,0.69,436377.79,801790
601336,0.69,311954.66,801790
601088,0.69,1986852.0,801020
601166,0.69,2077419.08,801780
603156,0.69,126549.36,801120
600999,0.68,869652.68,801790
600919,0.68,1476960.78,801780
601688,0.67,907665.0,801790
600297,0.66,811038.76,801880
600585,0.66,529930.26,801710
601186,0.65,1357954.15,801720
600674,0.65,440214.68,801160
600298,0.65,82408.09,801010
600563,0.63,22500.0,801080
601988,0.63,29438779.12,801780
002007,0.63,182436.67,801150
600741,0.63,315272.4,801880
600036,0.62,2521984.56,801780
601628,0.62,2826470.5,801790
600809,0.61,87152.83,801120
002568,0.61,53585.24,801120
002380,0.61,23999.16,801750
600398,0.6,431959.31,801130
300206,0.6,58172.18,801150
600690,0.6,934822.82,801110
601838,0.6,361225.13,801780
600109,0.6,302435.93,801790
002142,0.6,600801.63,801780
601898,0.59,1325866.34,801020
601390,0.59,2457092.93,801720
600030,0.59,1292677.6,801790
600011,0.59,1569809.34,801160
600998,0.59,187381.69,801150
601169,0.58,2114298.43,801780
600050,0.58,3101185.33,801770
600027,0.57,986297.67,801160
600104,0.57,1168346.14,801880
600570,0.57,104409.08,801750
000961,0.57,382170.48,801180
603538,0.56,14960.93,801150
600362,0.56,346272.94,801050
601992,0.56,1067777.11,801710
000661,0.56,40472.03,801150
601077,0.56,1135700.0,801780
601003,0.56,256279.32,801040
601009,0.55,1000701.7,801780
300413,0.55,178037.75,801760
600887,0.55,608262.48,801120
002241,0.55,341632.1,801080
601225,0.55,1000000.0,801020
002507,0.54,78935.72,801120
000672,0.54,81361.99,801710
601231,0.53,220960.91,801080
002216,0.53,79925.82,801120
002106,0.53,70581.62,801080
000630,0.52,1052653.33,801050
002139,0.52,114614.94,801080
600188,0.51,487304.16,801020
601668,0.51,4196507.15,801720
600436,0.51,60331.72,801150
002056,0.51,164360.0,801050
600063,0.51,192589.47,801030
601899,0.51,2547324.05,801050
000739,0.51,117852.35,801150
601577,0.5,402155.38,801780
601997,0.5,321802.87,801780
600987,0.5,108081.88,801130
300433,0.5,497348.0,801080
002157,0.5,314901.88,801010
000050,0.49,245774.77,801080
600926,0.49,593020.04,801780
600583,0.48,442135.48,801020
002475,0.47,702258.39,801080
002392,0.47,119049.08,801710
603658,0.47,45097.87,801150
600177,0.47,462900.3,801180
600299,0.47,268190.13,801030
603501,0.46,86813.23,801080
600782,0.46,318872.27,801040
000789,0.46,79739.5,801710
002001,0.45,214866.23,801150
002463,0.45,172438.18,801080
002382,0.44,104743.64,801150
600332,0.44,162579.09,801150
603288,0.44,324044.32,801120
600489,0.44,484731.26,801050
300776,0.43,10580.02,801890
600352,0.43,325333.19,801030
000656,0.43,533971.58,801180
000895,0.42,346466.12,801120
002223,0.42,100247.69,801150
300476,0.42,77756.15,801080
601607,0.42,284208.93,801150
603566,0.41,32149.6,801010
002027,0.41,1467788.03,801760
002381,0.4,41157.23,801030
000902,0.4,130452.93,801030
002641,0.4,123538.39,801710
002080,0.4,167812.36,801030
601857,0.39,18302097.78,801020
603369,0.38,125450.0,801120
300498,0.38,637346.38,801010
000778,0.37,399088.02,801040
600597,0.37,122448.75,801120
002484,0.37,82140.74,801080
002916,0.36,48932.48,801080
603601,0.36,71947.82,801030
603609,0.33,92205.99,801010
300357,0.33,52358.4,801150
002705,0.32,82672.78,801110
600276,0.3,533171.7,801150
300676,0.28,41391.43,801150
002003,0.28,77585.04,801130
600633,0.28,130192.4,801760
603355,0.23,41086.25,801110
300379,0.22,28374.91,801750
300381,0.18,49006.01,801150
002293,0.16,82766.59,801130
600339,0.16,558314.75,801020
601098,0.15,179600.0,801760
600720,0.14,77629.03,801710
600823,0.08,375116.83,801180
600028,0.08,12107120.96,801030
603901,0.07,43940.98,801890
001979,0.06,792324.26,801180
600497,0.06,509129.16,801050
688004,0.06,5680.0,801750
688617,0.03,6667.0,801150
688658,0.03,45000.0,801150
003029,0.02,18040.0,801750
003028,0.02,10960.0,801080
605179,0.02,40100.0,801120
605155,0.01,9600.0,801030
605277,0.01,13344.0,801730
003030,0.01,12478.0,801120
003031,0.01,10666.67,801770
